,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
3921,150.2042694,2.2186809,1,0.01503,741311000000.0,3.107,0.689137,1.88676,6.01286,0,,
3922,150.0783844,2.2183504,1,0.007735,6168340000.0,0.7599,0.532951,1.3664,2.05389,0,,
3925,150.0451202,2.2184234,1,0.03863,48126000000.0,0.9566,0.584378,1.87778,8.13509,0,,
3927,150.1381226,2.218518,1,0.001066,7542070000.0,1.621,0.240109,1.03757,2.5856,0,,
3929,150.0991669,2.2195413,1,0.04469,367519000000.0,2.0512,0.203784,0.264223,0.269268,0,,
3933,150.1955719,2.219182,1,0.0001753,80714700.0,0.5922,0.0413201,0.133995,0.284617,0,,
3934,150.0356598,2.2176478,1,0.01146,79965100000.0,1.8363,0.414348,3.45637,14.96,0,,
3935,150.1885986,2.216799,1,0.002981,1275980000.0,0.5767,1.76351,3.96674,6.42496,0,,
3936,150.2262115,2.2182872,1,0.0009449,1016100000.0,0.9066,0.343781,1.55115,5.09787,0,,
3940,150.1714935,2.2186809,1,0.01373,31359700000.0,1.1708,0.429932,0.684166,1.65923,0,,
3942,150.1750641,2.2180612,1,0.009311,5859470000.0,0.6823,0.85201,4.79423,15.6292,0,,
3943,150.1826324,2.2184956,1,0.009506,57958900000.0,1.4906,0.887976,2.33714,4.65865,0,,
3947,150.1934204,2.2196515,1,0.007381,278510000000.0,2.9756,0.097546,0.274907,0.567171,0,,
3957,150.1528168,2.2188511,1,0.02817,239007000000.0,2.0934,0.664291,1.17239,1.86235,0,,
3958,150.0991364,2.2189157,1,0.05224,9407980000.0,0.4178,0.842766,1.51682,2.55123,0,,
3960,150.1559448,2.2197168,1,0.001535,10824900000.0,1.7509,0.178601,0.342134,0.404447,0,,
3963,150.102417,2.2195542,1,0.01079,121962000000.0,2.342,0.301056,0.434666,0.49994,0,,
3965,150.1113129,2.2193618,1,0.0029,9219610000.0,1.262,0.346785,0.709298,1.12567,0,,
3967,150.0995026,2.218317,1,0.08734,96451700000.0,0.909,1.32065,4.91786,16.6712,0,,
3969,150.0376892,2.2196209,1,0.006309,43310900000.0,1.5751,0.346944,0.625573,0.982529,0,,
3972,150.0843353,2.2185445,1,0.003317,419384000000.0,3.2536,1.55767,2.66951,5.39719,0,,
3973,150.1015625,2.219142,1,0.03682,241353000000.0,1.5398,2.31082,3.09629,2.63338,0,,
3978,150.1616058,2.2199368,1,0.002457,17157400000.0,1.7833,0.133451,0.328668,0.384972,0,,
3982,150.0412903,2.2191515,1,0.01618,16057700000.0,0.8613,0.0906537,0.597064,3.08039,0,,
3985,150.1056213,2.219593,1,0.008478,1201040000.0,0.3827,0.818592,1.5678,2.77734,0,,
3992,150.1790009,2.2193766,1,0.00743,7373840000.0,0.8683,0.783577,1.36042,1.6646,0,,
3996,150.0366211,2.2191939,1,0.073,512356000000.0,1.599,1.75043,3.56811,7.38795,0,,
3997,150.1685944,2.2186165,1,0.007032,8128530000.0,0.9316,0.99393,2.78852,6.17578,0,,
4000,150.1118164,2.2199671,1,0.002506,3412440000.0,0.986,0.219723,0.290339,0.346462,0,,
4001,150.1529999,2.2201374,1,0.003574,24842400000.0,1.5978,0.114481,0.18432,0.498582,0,,
4002,150.1747589,2.2183368,1,0.05695,35839000000.0,0.6781,0.940782,4.72466,15.4093,0,,
4007,150.1954803,2.2179029,1,0.1528,15970000000.0,0.3422,15.2144,61.4205,226.849,0,,
4013,150.1268921,2.2196789,1,0.039,233175000000.0,1.4796,0.39138,0.784002,1.04576,0,,
4014,150.1091766,2.2193317,1,0.01754,98904600000.0,1.4443,0.323796,1.21165,6.38847,0,,
4016,150.1882477,2.220264,1,0.002749,2585360000.0,0.8291,0.0679904,0.135536,0.100304,0,,
4019,150.1019287,2.2196212,1,0.008998,9936710000.0,0.9126,0.457478,1.08393,1.96427,0,,
4022,150.0923309,2.2201431,1,0.009543,4816190000.0,0.6135,0.179609,0.297005,0.412606,0,,
4031,150.1019592,2.2180512,1,0.006268,17579300000.0,1.2375,1.36447,7.22104,19.5487,0,,
4032,150.1461029,2.2195895,1,0.04976,353845000000.0,1.6277,1.44933,2.70354,4.87868,0,,
4033,150.1741333,2.2197752,1,0.003654,8124600000.0,1.1516,0.658918,1.03226,1.44455,0,,
4036,150.0516052,2.218498,1,0.0099,27765700000.0,1.2282,0.226692,0.786365,1.93044,0,,
4038,150.1703339,2.218189,1,0.002977,6437510000.0,1.1443,1.16655,4.42429,9.66666,0,,
4039,150.0618591,2.2182884,1,0.1709,414768000000.0,1.189,1.33084,5.29164,21.8932,0,,
4043,150.1885681,2.2190354,1,0.07958,703373000000.0,2.1364,0.495188,1.20601,4.21777,0,,
4047,150.0893402,2.219846,1,0.02699,2156450000.0,0.3118,0.180399,0.534607,1.07995,0,,
4048,150.1813507,2.2198613,1,0.0007264,35827500000.0,3.0935,0.648501,1.18306,1.2392,0,,
4049,150.129364,2.2203257,1,0.001157,7942730000.0,1.5744,0.229918,0.371164,0.572378,0,,
4051,150.1755524,2.2203116,1,0.052134,738527000.0,0.158,0.878754,1.15037,1.37811,0,,
4053,150.110199,2.2206697,1,0.002858,90927300000.0,2.8917,0.251597,0.501008,0.37388,0,,
4055,150.1793365,2.2197902,1,0.002075,18887300000.0,2.1652,0.858916,1.07873,0.885598,0,,
4056,150.0367889,2.2178607,1,0.4944,3524350000000.0,1.8985,2.10919,9.37871,43.0832,0,,
4057,150.1270599,2.2202072,1,0.01047,72775600000.0,1.5869,0.323085,0.716898,1.62853,0,,
4058,150.1011658,2.2199037,1,0.01669,46809100000.0,1.2294,0.757294,1.26878,1.51961,0,,
4062,150.0359955,2.2206621,1,0.06528,4978120000000.0,3.2697,0.0616655,0.48704,3.27411,0,,
4064,150.0524902,2.2185736,1,0.02304,459173000.0,0.1804,3.68677,7.53009,13.1776,0,,
4066,150.1107178,2.2197888,1,0.009384,32672100000.0,1.2895,0.860244,1.98537,5.11733,0,,
4068,150.0415039,2.2200603,1,0.0304,212707000000.0,1.8446,0.348068,0.620072,1.0838,0,,
4071,150.1319885,2.2184341,1,0.3369,354198000000.0,0.8959,0.569608,3.22558,22.1602,0,,
4073,150.1533813,2.2199993,1,0.005094,294645000000.0,3.1681,0.356717,1.10023,2.2779,0,,
4074,150.0419159,2.21931,1,0.01171,19316300000.0,1.0541,0.43093,2.40746,6.44787,0,,
4075,150.1180878,2.2192364,1,0.05935,423782000000.0,1.6402,2.80899,9.80242,28.9425,0,,
4080,150.0483093,2.2177899,1,0.01146,12323500000.0,0.8999,2.45026,13.3123,39.8892,0,,
4081,150.057785,2.2195649,1,0.01799,65786300000.0,1.3057,1.3282,2.51602,4.94127,0,,
4084,150.1937866,2.2201166,1,0.03326,286207000000.0,2.0965,1.25484,1.79936,2.19703,0,,
4085,150.2242737,2.2203248,1,0.01398,32954700000.0,1.1782,0.64788,1.02577,1.45954,0,,
4088,150.2158051,2.2205739,1,0.01482,32952000000.0,1.153,0.260391,0.449963,0.428501,0,,
4090,150.1758118,2.2201953,1,0.007207,15584500000.0,1.1401,0.937526,1.54,2.17225,0,,
4091,150.0494385,2.2208138,1,0.001229,638543000.0,0.6203,0.114236,0.187383,0.388327,0,,
4092,150.1175079,2.2206085,1,0.001011,1895600000.0,1.0941,0.0599685,0.127595,0.20449,0,,
4093,150.1623688,2.2209482,1,0.01624,154899000000.0,2.2066,0.101377,0.180302,0.0242928,0,,
4097,150.0325317,2.2195222,1,0.08519,597913000000.0,1.6076,2.0759,5.31557,10.3861,0,,
4100,150.0553284,2.2204716,1,0.001397,271376000000.0,3.8206,0.846698,0.838652,1.2435,0,,
4102,150.1155701,2.2199955,1,0.02008,142789000000.0,1.6378,0.92973,1.48993,1.9477,0,,
4103,150.1283875,2.2207215,1,0.0055,50767800000.0,2.1784,0.385734,0.600538,0.653991,0,,
4105,150.1841278,2.2210143,1,0.002186,5305340000.0,1.1919,0.153522,0.281519,0.344296,0,,
4106,150.0630188,2.2207501,1,0.02884,14555100000.0,0.611,0.149825,0.2341,0.380611,0,,
4108,150.0802307,2.2201984,1,0.01819,20087700000.0,0.9133,0.533678,1.37228,3.0789,0,,
4111,150.1522827,2.2193103,1,0.3611,417408000000.0,0.8952,3.26099,9.01058,31.0652,0,,
4112,150.1909027,2.2211101,1,0.006191,87690600000.0,2.46,0.221818,0.346337,0.246359,0,,
4115,150.2237396,2.2208049,1,0.0278,2808310000000.0,3.3986,0.295181,0.626887,2.77297,0,,
4121,150.0349731,2.2211738,1,0.0065,12187400000.0,1.0905,0.143482,0.309644,0.393667,0,,
4128,150.2065887,2.220897,1,0.001382,8110030000.0,1.4684,0.266756,0.430026,0.469522,0,,
4134,150.1156616,2.2205112,1,0.01948,138523000000.0,1.6306,0.863479,1.36826,1.90541,0,,
4136,150.2237091,2.2212985,1,0.0143,101073000000.0,1.8836,0.159613,0.310853,0.388773,0,,
4138,150.1750183,2.2170901,1,0.3325,209244000000.0,0.667,6.56195,18.9546,47.2655,0,,
4142,150.1866455,2.2193623,1,0.006796,46654100000.0,1.5826,0.887838,4.38083,13.5863,0,,
4144,150.1640472,2.2214191,1,0.01,76418100000.0,1.9741,0.162975,0.259936,0.254633,0,,
4145,150.1974335,2.2214086,1,0.005062,2410190000.0,0.5982,0.0846487,0.166387,0.23096,0,,
4147,150.2176361,2.2195077,1,0.02814,29584800000.0,0.8899,0.943625,5.85823,19.5114,0,,
4148,150.050705,2.2188201,1,0.0253,29908400000.0,0.9409,5.1332,7.92933,9.42002,0,,
4151,150.2005157,2.2183084,1,0.1474,151796000000.0,0.8814,2.93308,11.5371,40.7875,0,,
4152,150.0348358,2.2197962,1,0.195,1702180000000.0,2.1109,4.91187,9.17622,20.2294,0,,
4154,150.1819611,2.2209339,1,0.01436,12820300000.0,0.803,0.146784,0.519216,1.02111,0,,
4155,150.0691223,2.2214031,1,0.002107,5113610000.0,1.1861,0.214586,0.346224,0.35764,0,,
4157,150.2022095,2.2207501,1,0.01556,2936210000.0,0.4243,11.6865,61.3025,193.992,0,,
4158,150.1379852,2.220211,1,0.002926,137283000000.0,3.1137,1.63499,2.64086,3.53481,0,,
4159,150.0387878,2.2209573,1,0.003835,26759700000.0,1.829,0.552195,0.914583,1.06869,0,,
4163,150.0891876,2.2208648,1,0.003417,48405000.0,0.1563,0.417318,0.81047,1.2376,0,,
4164,150.1778564,2.220614,1,0.06402,120036000000.0,1.0915,0.49554,1.58863,5.61242,0,,
4166,150.1996002,2.2192769,1,0.03949,40018200000.0,0.8754,3.53049,7.67634,14.3228,0,,
4170,150.1863098,2.220999,1,0.005565,73241500000.0,2.4331,0.379221,0.622272,0.475422,0,,
4172,150.1921997,2.2212288,1,0.02246,692056000000.0,2.8629,0.271997,0.656031,1.49361,0,,
4175,150.0548553,2.2202277,1,0.03357,34019000000.0,0.8784,0.696877,1.90848,6.94692,0,,
4176,150.1952972,2.2204459,1,0.0008832,8152380000.0,2.1759,0.994533,1.56814,2.33159,0,,
4177,150.1414795,2.2210889,1,0.006841,178896000000.0,2.771,0.652847,0.879346,0.982242,0,,
4178,150.2011719,2.2199123,1,0.005245,3392100000.0,0.6868,1.2721,3.51088,7.52392,0,,
4186,150.0338898,2.2215872,1,0.02617,1513710000000.0,3.157,0.502228,0.677856,1.5626,0,,
4187,150.0633698,2.2209873,1,0.01485,104471000000.0,1.8587,0.76771,1.64383,2.7983,0,,
4190,150.2037201,2.2203226,1,0.006037,560213000000.0,3.3622,1.39378,2.28266,2.36239,0,,
4192,150.2165985,2.2208226,1,0.0808,568434000000.0,1.8674,0.633865,2.26994,7.8341,0,,
4193,150.1774445,2.2217607,1,0.008088,56766300000.0,1.6049,0.179835,0.275697,0.323462,0,,
4194,150.041214,2.2214403,1,0.01621,113109000000.0,1.8322,0.445217,0.555676,0.629806,0,,
4196,150.1998138,2.2202673,1,0.004603,4949830000.0,0.9008,1.6531,2.7508,3.57275,0,,
4198,150.2008972,2.2191942,1,0.03393,13504800000.0,0.5568,0.359956,1.26926,3.44154,0,,
4200,150.0368652,2.2217555,1,0.003423,24467300000.0,1.6979,0.171864,0.32734,0.443267,0,,
4201,150.0720978,2.220185,1,0.06809,147239000000.0,1.1457,3.01188,5.73914,9.62219,0,,
4207,150.1862183,2.2217376,1,0.0138,50464200000.0,1.3012,0.209721,0.343491,0.504914,0,,
4211,150.0592041,2.2213161,1,0.02524,1383890000000.0,3.1356,0.398206,1.04408,2.3464,0,,
4213,150.0486603,2.2189319,1,0.01782,1348520000.0,0.3036,1.48604,5.11178,13.5598,0,,
4214,150.1770782,2.2212517,1,0.02283,2214780000000.0,3.3844,0.675209,1.708,3.87978,0,,
4216,150.1977081,2.2218547,1,0.02673,32373900000.0,0.948,0.266947,0.336494,0.374551,0,,
4218,150.2147064,2.2219536,1,0.01983,17703900000.0,0.8037,0.127438,0.237357,0.337028,0,,
4219,150.1680145,2.2218921,1,0.01976,145165000000.0,1.9321,0.230154,0.353325,0.375688,0,,
4225,150.0563965,2.2221248,1,0.01976,2939330000.0,0.3917,0.0457518,0.105529,0.188028,0,,
4228,150.2003479,2.2197623,1,0.02221,15153700000.0,0.7021,1.70756,2.94295,4.04879,0,,
4230,150.2035065,2.2215412,1,0.003059,725165000.0,0.4605,0.0179146,0.108389,0.434699,0,,
4231,150.0539703,2.2212987,1,0.002667,18718600000.0,1.6112,0.942874,1.35802,1.95316,0,,
4234,150.130661,2.2182145,1,0.2652,8894750000.0,0.2216,5.87224,21.5704,79.5468,0,,
4235,150.1917419,2.2220266,1,0.01367,13394200000.0,0.8585,0.100625,0.293545,0.522397,0,,
4238,150.2051086,2.2223287,1,0.003804,29849300.0,0.1199,0.0324034,0.0968572,0.241795,0,,
4240,150.1098938,2.2218459,1,0.00572,2804870000.0,0.6091,0.290499,0.446546,0.59714,0,,
4243,150.120636,2.222075,1,0.01287,2416480000000.0,3.7988,0.472902,0.70663,1.86747,0,,
4245,150.1216583,2.2206199,1,0.06272,578937000000.0,2.1787,0.602201,2.60017,7.44016,0,,
4253,150.1394501,2.2190354,1,0.2496,15851900000.0,0.2835,12.5195,39.9404,117.506,0,,
4255,150.0829163,2.2223308,1,0.01604,111492000000.0,1.5921,0.166992,0.294272,0.380971,0,,
4264,150.0371246,2.2209692,1,0.2967,2125720000000.0,1.6713,2.80045,7.61389,20.6763,0,,
4265,150.1466217,2.2216833,1,0.004647,32450400000.0,1.7776,0.428795,2.18889,6.71927,0,,
4266,150.1993103,2.2219484,1,0.01329,92377000000.0,1.5876,0.885831,1.04758,0.791684,0,,
4267,150.1675568,2.2215338,1,0.009636,241908000.0,0.199,0.705911,1.30409,1.67249,0,,
4269,150.0621796,2.2216418,1,0.02769,627091000000.0,2.6928,0.268591,0.878217,2.34959,0,,
4271,150.2068634,2.2222509,1,0.01351,119409000000.0,2.1328,0.362129,0.442603,0.334096,0,,
4272,150.0977783,2.2222588,1,0.0007869,374670000.0,0.6008,0.209137,0.283277,0.524815,0,,
4273,150.1888275,2.2213526,1,0.03688,1819000000000.0,3.1035,1.46311,2.48207,5.32973,0,,
4274,150.1478424,2.2225113,1,0.01718,18474500000.0,0.9023,0.157419,0.21587,0.290034,0,,
4275,150.22229,2.2219915,1,0.005192,26434900000.0,1.3889,0.702088,1.06667,1.27735,0,,
4277,150.0369415,2.2227595,1,0.04306,1760250000000.0,3.0262,0.205471,0.223858,0.814217,0,,
4278,150.11026,2.2224596,1,0.002076,515932000000.0,4.0168,0.386838,0.384318,0.44582,0,,
4280,150.105545,2.2201202,1,0.05326,31804700000.0,0.6549,4.19613,9.21478,16.3463,0,,
4281,150.1707458,2.2192383,1,0.164,210183000000.0,0.9656,4.60299,20.6374,79.822,0,,
4282,150.1161499,2.2213037,1,0.02022,15728900000.0,0.7454,1.17631,3.13202,5.9987,0,,
4284,150.0956421,2.2201581,1,9.083,166384000000.0,0.1721,123.276,188.884,385.963,0,0.0,0.0
4296,150.1699219,2.2222588,1,0.01196,3080770000.0,0.4785,0.505543,0.73349,0.891745,0,,
4301,150.2212372,2.2222061,1,0.01609,90728300000.0,1.4423,0.252772,0.356271,0.585489,0,,
4307,150.0563507,2.2214072,1,0.01687,1347880000.0,0.3073,3.0141,5.4868,8.83921,0,,
4308,150.1772919,2.2222395,1,0.004968,577175000.0,0.3585,0.312671,0.73992,1.49702,0,,
4309,150.1342163,2.2226169,1,0.01061,75066900000.0,1.6169,0.764054,1.11836,0.345713,0,,
4313,150.1476288,2.2220657,1,0.07471,521308000000.0,1.8339,0.696696,1.84578,5.20585,0,,
4319,150.2154236,2.2214911,1,0.01871,18568600000.0,0.8625,0.377699,2.76929,11.3895,0,,
4320,150.1845398,2.2222049,1,0.004749,12318300000.0,1.2105,0.915614,1.47873,2.11179,0,,
4323,150.2215881,2.2220013,1,0.02764,251588000000.0,2.1686,1.52886,2.43979,3.24966,0,,
4325,150.176239,2.2207053,1,0.06484,103535000000.0,1.0453,2.09082,6.67036,17.7936,0,,
4327,150.1035004,2.2213976,1,0.03046,17224700000.0,0.6431,1.15705,2.39517,4.0709,0,,
4333,150.2202454,2.2228694,1,0.003988,2012680000.0,0.6108,0.303511,0.434902,0.580061,0,,
4335,150.1669159,2.2229998,1,0.01064,7068080000.0,0.6985,0.156944,0.270507,0.373843,0,,
4337,150.2182617,2.2228131,1,0.0001386,107815000.0,0.7447,0.0933289,0.21476,0.410609,0,,
4344,150.170929,2.2205009,1,0.003182,1700460000.0,0.6281,2.41219,5.25472,9.97797,0,,
4345,150.204483,2.2199948,1,0.0398,40332400000.0,0.8727,2.01493,5.30639,10.6573,0,,
4349,150.1251526,2.2233429,1,0.002912,143626000000.0,3.0945,0.247949,0.278955,0.344535,0,,
4350,150.1846924,2.2234399,1,0.001609,15899100000.0,2.2385,0.225128,0.342078,0.261364,0,,
4352,150.0975037,2.2224996,1,0.02437,169761000000.0,1.7981,0.758917,1.0641,1.24115,0,,
4355,150.1399536,2.2234893,1,0.01111,5447910000.0,0.6034,0.0911271,0.151793,0.347156,0,,
4357,150.1559601,2.2232988,1,0.005813,3966170000.0,0.7034,0.136361,0.249093,0.352678,0,,
4361,150.211792,2.2229495,1,0.007235,51188400000.0,1.6245,0.765706,1.13623,1.01692,0,,
4362,150.2052002,2.2229409,1,0.006841,3868490000.0,0.6438,0.228229,0.573042,1.21037,0,,
4364,150.1757965,2.2221303,1,0.009729,1922170000.0,0.4346,0.783744,1.2587,1.53678,0,,
4366,150.17836,2.2223053,1,0.02418,3960820000.0,0.4055,0.977707,1.69946,2.65922,0,,
4367,150.1752472,2.2228434,1,0.004611,8915770000.0,1.1063,0.272724,0.471195,0.754756,0,,
4368,150.1018524,2.2235191,1,0.007605,219766000000.0,2.8311,0.328276,0.474666,0.581237,0,,
4371,150.0359192,2.2222092,1,0.07893,535237000000.0,1.5666,0.497769,2.8653,13.399,0,,
4372,150.1655426,2.2230256,1,0.01041,101201000000.0,2.2365,0.65533,1.02452,1.25432,0,,
4375,150.2218018,2.2226174,1,0.018,21800600000.0,0.9496,0.817688,2.31559,4.23037,0,,
4377,150.0951233,2.2235665,1,0.02533,184045000000.0,1.9276,0.188637,0.296741,0.657494,0,,
4380,150.0688324,2.2237048,1,0.02196,13452500000.0,0.6681,0.19702,0.281889,0.242892,0,,
4381,150.1647797,2.2234838,1,0.008109,114872000.0,0.1577,0.173604,0.231775,0.322569,0,,
4386,150.0709381,2.2235818,1,0.007678,516884000.0,0.2871,0.112449,0.216074,0.331191,0,,
4389,150.1204681,2.2225015,1,0.0004875,888250000.0,1.0817,1.06212,1.95236,2.86726,0,,
4391,150.1522217,2.2236142,1,0.03007,210398000000.0,1.8482,0.47402,0.628887,0.745675,0,,
4392,150.1975403,2.2233913,1,0.01514,124508000000.0,2.0611,0.415405,0.830029,1.22573,0,,
4395,150.054657,2.2212009,1,0.002167,129825000.0,0.2771,3.24846,16.0877,46.2467,0,,
4398,150.1856842,2.2223542,1,0.04907,119091000000.0,1.1854,2.16307,5.23279,12.0017,0,,
4399,150.139679,2.2237682,1,0.004643,33735500000.0,1.9183,0.291348,0.435752,0.302406,0,,
4400,150.0712891,2.2229738,1,0.0009388,6588190000.0,1.7607,0.480563,0.812986,0.799981,0,,
4403,150.2191315,2.222589,1,0.008275,8108020000.0,0.857,0.509562,1.95827,4.86132,0,,
4404,150.033432,2.222008,1,0.09209,80595400000.0,0.7905,2.74365,8.96378,24.4994,0,,
4405,150.2161713,2.2233436,1,0.04408,302606000000.0,1.5733,0.350824,0.445388,0.44842,0,,
4406,150.0467377,2.2231011,1,0.0005427,324078000.0,0.6654,0.680503,1.31748,1.83376,0,,
4408,150.117981,2.2235162,1,0.04428,95751800000.0,1.1474,0.114965,0.446147,1.01609,0,,
4411,150.2156372,2.2233942,1,0.007324,1199710000.0,0.4026,0.152438,0.396256,0.756568,0,,
4413,150.1092834,2.2238669,1,0.02034,2610240000.0,0.0309,1.14752,1.45516,2.24075,0,,
4415,150.1571808,2.2238591,1,0.0005358,478352000.0,0.7975,0.0625377,0.109934,0.270376,0,,
4416,150.1553802,2.2238967,1,0.001495,309177000.0,0.4416,0.107992,0.215231,0.390995,0,,
4417,150.0590668,2.2190075,1,0.002263,117468000000.0,3.1457,4.85352,9.0771,13.7373,0,,
4421,150.2164307,2.2227962,1,0.008933,1204350000.0,0.3781,0.464235,0.898324,1.38502,0,,
4425,150.0517273,2.2224021,1,0.01646,30862100000.0,1.0965,0.73686,2.45571,7.32699,0,,
4427,150.190979,2.2241504,1,0.002968,26232900000.0,2.1392,0.197215,0.303256,0.116855,0,,
4429,150.1408691,2.2242105,1,0.01026,3252190000.0,0.5119,0.118156,0.216232,0.337611,0,,
4432,150.123291,2.2233167,1,0.1108,760635000000.0,1.582,0.274724,0.996003,6.3885,0,,
4435,150.0417175,2.2226832,1,0.01147,80034900000.0,1.8405,0.814725,4.32666,12.8297,0,,
4438,150.1109314,2.2239916,1,0.007093,5235480000.0,0.7298,0.182077,0.410678,0.660109,0,,
4441,150.1270599,2.2232614,1,0.04891,622617000000.0,2.4116,1.60394,3.39995,5.36742,0,,
4445,150.0833588,2.2235994,1,0.01675,283364000000.0,2.5477,0.265767,0.551835,0.899584,0,,
4447,150.1417389,2.2232535,1,0.05143,62289100000.0,0.9521,1.95748,3.61385,6.74327,0,,
4448,150.0943451,2.223691,1,0.01155,87037800000.0,1.9723,0.579934,1.61751,3.5752,0,,
4449,150.1369934,2.2245023,1,0.003799,166628000.0,0.2432,0.189513,0.264666,0.330795,0,,
4454,150.1819916,2.2224791,1,0.003243,396474000.0,0.3599,3.07869,6.25772,9.13425,0,,
4455,150.0378418,2.2236595,1,0.01147,8922360000.0,0.7501,0.598679,1.57932,3.14992,0,,
4457,150.1566772,2.2241969,1,0.00347,29441000000.0,2.0821,0.292663,0.525719,1.01388,0,,
4458,150.1873016,2.2224195,1,0.01596,700020000.0,0.2482,3.94136,8.52554,14.3862,0,,
4460,150.2124481,2.2236004,1,0.006748,390314000000.0,3.1554,1.2425,1.96569,3.92549,0,,
4461,150.2121735,2.2242119,1,0.003102,72110300.0,0.1934,0.0809827,0.160294,0.239057,0,,
4462,150.1233978,2.2243147,1,0.01061,74992200000.0,1.8801,0.235591,0.398329,0.580609,0,,
4465,150.1068726,2.2231808,1,0.001973,3926030000.0,1.1148,0.552409,1.23822,2.01622,0,,
4466,150.1185913,2.2240622,1,0.03964,11999000000000.0,4.5879,0.641149,1.1441,3.17361,0,,
4468,150.2149048,2.2227683,1,0.03674,38626400000.0,0.8953,1.73832,3.64222,6.47212,0,,
4470,150.0363922,2.2242,1,0.005236,37233400000.0,1.6304,0.45571,1.00854,1.88604,0,,
4473,150.1376038,2.2244306,1,0.01234,6978100000.0,0.6476,0.120467,0.209834,0.433087,0,,
4476,150.1970825,2.2244933,1,0.004757,10014800000.0,1.1393,0.17065,0.290212,0.388664,0,,
4478,150.2211914,2.2228017,1,0.01258,24324500000.0,1.0988,0.350813,0.987845,2.09043,0,,
4484,150.0895386,2.2235808,1,0.0332,281684000000.0,2.0854,1.30495,2.67374,4.07896,0,,
4485,150.2215576,2.2244127,1,0.01902,5788690000.0,0.5056,0.268693,0.483428,0.654815,0,,
4488,150.0901489,2.2242599,1,0.00349,12151100000.0,1.2879,0.535969,0.887036,1.3191,0,,
4490,150.1513977,2.2216227,1,0.1524,3825950000.0,0.1938,11.4401,35.3861,94.3251,0,,
4496,150.0968475,2.2246542,1,0.00715,65081400000.0,2.159,0.293273,0.38511,0.559939,0,,
4498,150.2104034,2.2239475,1,0.01514,79498700000.0,1.405,1.21519,1.89315,2.16317,0,,
4500,150.1056671,2.2249033,1,0.001133,3766650000.0,1.2726,0.104741,0.166501,0.248333,0,,
4501,150.1229553,2.224597,1,0.006159,96876000000.0,2.5073,0.423433,0.595321,0.618536,0,,
4502,150.1568756,2.2243793,1,0.007264,64203300000.0,2.1359,0.283703,0.569738,0.665213,0,,
4503,150.2151642,2.2235782,1,0.0004489,482724000.0,0.9035,0.970893,2.57064,6.11692,0,,
4505,150.0431976,2.2231126,1,0.02347,3491200000.0,0.3886,7.17493,15.9157,27.0157,0,,
4507,150.1250305,2.2240727,1,0.0628,436990000000.0,1.8159,1.25667,2.70013,5.61199,0,,
4508,150.1074677,2.2240019,1,0.01046,520696000.0,0.2607,0.375067,0.653918,1.35146,0,,
4509,150.2167206,2.2238081,1,0.006939,7031810000.0,0.8755,1.359,2.23659,3.21081,0,,
4511,150.1417542,2.224613,1,0.01078,13429900000.0,0.9577,0.465128,0.585612,1.01523,0,,
4512,150.1569366,2.2248273,1,0.008007,73908700000.0,2.18,0.181009,0.383559,0.545213,0,,
4515,150.142868,2.2244136,1,0.01049,20283300000.0,1.1064,0.906896,1.51109,1.96877,0,,
4517,150.0714874,2.2238667,1,0.02179,297108000000.0,2.4064,1.743,3.33498,5.60603,0,,
4518,150.20578,2.2238185,1,0.03069,19313400000.0,0.6788,0.84558,3.06548,8.46673,0,,
4519,150.1653595,2.2238269,1,0.008645,172289000.0,0.1781,1.43183,2.57097,3.65667,0,,
4523,150.1365051,2.2244222,1,0.003174,7057330000.0,1.1561,1.20845,1.48131,1.59506,0,,
4531,150.1411743,2.2248199,1,0.01408,4837300000.0,0.5255,0.294271,0.463738,0.59669,0,,
4536,150.0839233,2.2235444,1,0.01469,534250000000.0,2.9663,0.879488,4.08964,7.17282,0,,
