Seq,RAJ2000,DEJ2000,Use,lmass,F24,LIR,SFR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN,l_down,l_up,160_good
24594,53.0894165,-27.7294426,1,7.19,3.153e-05,1135670.0,0.007314,0.2255,0.112217,0.230494,0.313881,0,,,698265.1163800361,1733095.9662180848,0
24614,53.1417885,-27.7293358,1,8.91,0.003425,289980000000.0,32.31,3.3118,0.13881,0.174878,0.153755,0,,,220512635819.7086,367633091721.28265,0
24626,53.1218033,-27.7290707,1,7.99,0.009517,1795880000.0,0.2213,0.4247,0.14929,0.33016,0.476068,0,,,1142159005.9888227,2634714837.1532683,0
24636,53.1035385,-27.7289314,1,8.94,0.008176,206067000000.0,23.33,2.756,0.282286,0.299724,0.378883,0,,,137101184447.549,286267268847.3018,0
24643,53.0819283,-27.7289982,1,8.83,0.01537,505802000000.0,55.58,2.8944,0.126757,0.285278,0.157039,0,,,338149952930.002,699522392447.1403,0
24646,53.117157,-27.7289505,1,9.03,0.001598,12556200000.0,1.675,2.0153,0.149559,0.282419,0.36202,0,,,8960569194.504303,16772873138.711529,0
24647,53.1144676,-27.7291565,1,8.5,-0.005345,-6850190000.0,-0.6531,0.9732,0.101538,0.207744,0.332056,0,,,-4208050831.843969,-9965680483.74952,0
24657,53.083252,-27.7286282,1,9.18,0.005631,687260000000.0,76.12,3.5122,0.281918,0.332638,0.243795,0,,,524880768676.76337,867759218680.3103,0
24670,53.133873,-27.7288361,1,9.14,0.004596,389123000000.0,43.04,3.3207,0.147926,0.205702,0.229792,0,,,295965126698.51984,493230992228.92926,0
24677,53.154995,-27.7287579,1,8.85,0.0007475,8036140000.0,1.124,2.3072,0.0887305,0.151101,0.181858,0,,,5818286092.241661,10592896963.030972,0
24680,53.1517944,-27.728878,1,8.69,0.0005209,108993000000.0,12.22,3.8486,0.123132,0.0902688,0.126338,0,,,83758928665.01141,136812391459.02686,0
24698,53.1497726,-27.7269306,1,9.22,-0.005173,-7268930000.0,-0.3104,1.0006,0.54111,1.15506,1.72319,0,,,-5237514439.761255,-9645520496.992596,0
24714,53.1402206,-27.7285328,1,7.2,1.369e-05,3679980.0,0.009669,0.4841,0.0399909,0.081287,0.0938426,0,,,2168324.8201070903,5643964.516438687,0
24715,53.0357437,-27.7279758,1,9.07,0.001642,6278610000.0,1.063,1.3109,0.306362,0.608032,0.776548,0,,,4173056845.342801,8796175986.186855,0
24720,53.1590919,-27.728056,1,6.91,0.002444,440144000.0,0.0752,0.4182,0.108883,0.14308,0.285827,0,,,279153732.81316936,647278355.0954864,0
24724,53.1834183,-27.7280731,1,9.01,-0.002145,-14942000000.0,-1.424,1.7989,0.102428,0.227942,0.320704,0,,,-10992730414.256872,-19506159897.57157,0
24728,53.0468178,-27.7279282,1,9.01,0.003779,32987300000.0,4.099,2.118,0.227795,0.346689,0.364066,0,,,23671815088.12696,43841265491.00153,0
24737,53.1875496,-27.7279472,1,9.2,-0.00538,-703306000000.0,-75.82,3.5456,0.1935,0.299783,0.2191,0,,,-537495670199.0248,-887457026398.6012,0
24740,53.1124077,-27.7277031,1,8.4,-0.01144,-4390150000.0,-0.4735,0.5537,0.0548437,0.243148,0.520632,0,,,-2645524630.9842205,-6601773007.994194,0
24744,53.0967941,-27.7282295,1,8.33,-0.002121,-188260000000.0,-20.29,3.3359,0.0722689,0.0709596,0.00393762,0,,,-143238976981.3852,-238550662477.6053,0
24748,53.0378494,-27.7280598,1,8.7,0.001291,13879100000.0,2.305,2.3027,0.267445,0.329709,0.207932,0,,,10046725706.503023,18298130783.24738,0
24770,53.088501,-27.7279758,1,8.52,-0.005799,-62343300000.0,-6.568,2.31,0.100485,0.140717,0.0846328,0,,,-45142922554.29871,-82169104592.22421,0
24786,53.0186424,-27.7275162,1,8.97,-0.006239,-56789200000.0,-5.626,2.1612,0.220053,0.320071,0.383352,0,,,-40840727833.30627,-75323922651.99162,0
24791,53.0077438,-27.7277622,1,7.94,-0.002389,-1858370000.0,-0.1287,0.751,0.127037,0.227096,0.260744,0,,,-1322418363.142736,-2482501348.5227146,0
24793,53.1789169,-27.7276917,1,9.34,-0.005325,-1750810000000.0,-189.7,5.1357,0.25651,0.216975,0.184003,0,,,-1315288816992.6914,-2229175838660.553,0
24795,53.1598015,-27.7279129,1,8.97,0.002064,289446000000.0,31.83,3.6093,0.0867248,0.160682,0.063616,0,,,221481695297.80508,364804356370.3746,0
24798,53.1303673,-27.7274323,1,8.84,0.009051,64695800000.0,7.502,1.6941,0.228992,0.359586,0.434761,0,,,44202442815.56455,88359548123.75562,0
24802,53.0672073,-27.726368,1,8.3,-0.003407,-243650000.0,-0.003062,0.2971,0.287593,0.844273,1.65137,0,,,-160239440.46634254,-351963550.9291876,0
24814,53.1165237,-27.727499,1,9.16,0.002923,567811000000.0,63.46,3.8081,0.520865,0.766592,0.323816,0,,,436051891455.4912,713203884977.3523,0
24818,53.1037483,-27.7271614,1,8.96,0.0007212,2022690000.0,0.7791,1.237,0.455173,0.717584,0.802246,0,,,1334642098.9833088,2852571558.320334,0
24821,53.1596985,-27.7274628,1,8.74,-0.001422,-14967300000.0,-1.251,2.3003,0.148222,0.217028,0.186764,0,,,-10833320351.823277,-19734707760.31951,0
24823,53.0272865,-27.7275562,1,8.67,-0.004269,-44933600000.0,-4.385,2.2946,0.189007,0.227077,0.168144,0,,,-32514852912.99952,-59259516591.964935,0
24839,53.0830421,-27.727354,1,8.47,-0.007982,-121111000000.0,-12.7,2.4906,0.139087,0.174986,0.165564,0,,,-88328904971.56255,-158563468417.62643,0
24853,53.0443153,-27.7266769,1,9.29,0.001019,7896490000.0,1.811,1.9971,0.388287,0.611209,0.95597,0,,,5868740063.475747,10211653270.511368,0
24855,53.0478325,-27.726696,1,9.6,0.007121,49604700000.0,5.979,1.7955,0.322789,0.661256,1.25855,0,,,36486765101.60095,64768513107.73071,0
24862,53.1914024,-27.7273273,1,8.92,-0.008883,-1993720000000.0,-217.0,3.9003,0.0789201,0.105948,0.0891019,0,,,-1533444060302.3071,-2500565719215.175,0
24877,53.0857315,-27.7267914,1,7.64,-0.003551,-528216000.0,-0.0379,0.3901,0.107213,0.212044,0.326146,0,,,-330686250.0915296,-785533415.3162637,0
24885,53.1720619,-27.726408,1,8.91,-0.005908,-31022300000.0,-3.055,1.402,0.224891,0.366179,0.488787,0,,,-20782705139.41608,-43147361169.847885,0
24892,53.0740623,-27.7268829,1,8.18,0.004242,5436570000.0,0.6908,0.968,0.104473,0.17464,0.295271,0,,,3337851913.3156114,7913130230.522909,0
24927,53.1581192,-27.7267933,1,8.82,-0.003255,-66299800000.0,-6.819,2.633,0.192741,0.160821,0.191124,0,,,-43902649698.57048,-92506482126.96138,0
24937,53.1773148,-27.7255077,1,7.92,0.004268,164427000.0,0.02789,0.2326,0.18828,0.642594,1.26131,0,,,101968984.0534934,249219473.73529544,0
24945,53.0740967,-27.7257366,1,8.28,0.0009292,356585000.0,0.1985,0.5546,0.421178,0.673448,0.765895,0,,,214934458.18436864,536100780.7643064,0
24946,53.1583557,-27.7264843,1,9.03,-0.0007317,-11948600000.0,-0.7421,2.528,0.208596,0.326813,0.280841,0,,,-7877318089.630587,-16739448344.92185,0
24949,53.0691566,-27.726635,1,7.64,-0.004224,-3117820000.0,-0.2877,0.727,0.0976222,0.151304,0.111366,0,,,-2211502156.510476,-4177401606.208325,0
24980,53.07341,-27.7260208,1,8.62,0.001132,138160000000.0,15.57,3.5189,0.12399,0.138258,0.144705,0,,,105531172048.62633,174423450778.65515,0
24984,53.0934639,-27.7259483,1,8.77,-0.005111,-67266400000.0,-6.93,2.4199,0.165976,0.281773,0.18464,0,,,-48927517454.8333,-88287984461.24893,0
24992,53.0559502,-27.726265,1,8.56,-0.006802,-103207000000.0,-10.97,2.5016,0.070814,0.129156,0.109968,0,,,-67961404865.91727,-144743788144.01202,0
25011,53.0544128,-27.7257042,1,8.11,-0.002908,-5952670000.0,-0.5573,1.1249,0.0793409,0.128341,0.158955,0,,,-4340125500.084759,-7812756357.3925085,0
25020,53.0877533,-27.7253742,1,9.03,0.004738,92856100000.0,11.54,2.6271,0.431685,0.601646,0.524459,0,,,61473143252.68928,129588303495.11703,0
25025,53.0096779,-27.7257023,1,8.52,-0.001083,-1850490000.0,-0.1768,1.0599,0.0391151,0.116422,0.21972,0,,,-1341334721.5886288,-2441966403.792702,0
25038,53.1417274,-27.7255154,1,8.65,0.009951,69168100000.0,7.876,1.5919,0.192638,0.274552,0.436246,0,,,46972423543.37826,95001546949.49013,0
25047,53.0605736,-27.7254772,1,8.56,-0.002908,-20706700000.0,-1.934,1.7245,0.159557,0.225218,0.209489,0,,,-15166529848.387877,-27142519529.398632,0
25066,53.0823593,-27.725317,1,8.82,-0.001745,-15232300000.0,-1.459,2.115,0.0779271,0.162688,0.186563,0,,,-10929073119.635311,-20247128922.74934,0
25080,53.1028175,-27.7252331,1,8.46,-0.002331,-3275450000.0,-0.28,1.0006,0.0976538,0.208702,0.270207,0,,,-2360074546.283429,-4346364611.005251,0
25098,53.1616096,-27.7249451,1,8.36,-0.002017,-6137290000.0,-0.5651,1.256,0.107013,0.16375,0.192799,0,,,-4057498038.8508687,-8640000394.175444,0
25099,53.0565186,-27.7249508,1,9.02,-0.002345,-275891000000.0,-28.95,3.4804,0.219958,0.230241,0.357413,0,,,-210569098258.9304,-348564075980.7011,0
25101,53.0445213,-27.7248974,1,9.24,0.009766,138328000000.0,15.48,2.4559,0.150677,0.239514,0.338606,0,,,100754981300.369,181323408782.7716,0
25103,53.0513802,-27.7249012,1,8.19,-0.002378,-374181000000.0,-40.16,3.6778,0.129771,0.172215,0.119514,0,,,-286688803567.1702,-471026217668.9663,0
25107,53.0553131,-27.7249985,1,8.54,9.059e-05,13772300000.0,1.96,3.642,0.15151,0.207249,0.127689,0,,,10544990459.57807,17347777704.72828,0
25131,53.1414909,-27.7248745,1,8.41,0.01189,84550200000.0,9.491,1.6291,0.153256,0.186295,0.234091,0,,,57550411953.68955,115881542578.69406,0
25132,53.0822182,-27.7246075,1,7.95,-0.0005501,-63909800.0,-0.001086,0.3543,0.0378879,0.117087,0.277784,0,,,-39236999.36663962,-96630661.41645436,0
25134,53.1891747,-27.7237434,1,8.66,-0.01045,-6240320000.0,-0.517,0.6645,0.35939,0.743021,1.04323,0,,,-4384747209.885538,-8434174487.976258,0
25148,53.0984917,-27.7246494,1,9.18,-0.009806,-3101100000000.0,-337.0,4.7864,0.156889,0.300548,0.0452068,0,,,-2319419354420.78,-3965011047694.312,0
25159,53.1842995,-27.7244415,1,8.91,-0.001144,-16203800000.0,-1.355,2.4595,0.126578,0.186132,0.220249,0,,,-11804088383.674994,-21237607076.14221,0
25163,53.09235,-27.7243309,1,7.57,-0.002556,-227995000.0,-0.01905,0.3231,0.0483511,0.148339,0.268557,0,,,-137130462.15834507,-350683600.9566565,0
25178,53.152916,-27.7241993,1,8.76,-0.007165,-34018800000.0,-3.376,1.3757,0.230525,0.364447,0.422427,0,,,-22740552087.753323,-47409783373.45311,0
25191,53.0021515,-27.7239094,1,9.01,0.002624,29659800000.0,3.881,2.3375,0.28145,0.449567,0.321056,0,,,21501809470.236862,39049626590.16126,0
25194,53.1108208,-27.7240677,1,8.2,-0.005143,-3509030000.0,-0.3307,0.7036,0.0945176,0.178253,0.300063,0,,,-2480677871.96782,-4716128692.289114,0
25200,53.0326614,-27.7240562,1,8.63,-0.001671,-8774260000.0,-0.7044,1.4035,0.17913,0.294677,0.274201,0,,,-5878837843.644661,-12202312211.794533,0
25204,53.1016922,-27.7241478,1,9.06,-0.004328,-565782000000.0,-61.3,3.5606,0.102957,0.13239,0.0798895,0,,,-432522443553.5979,-713723925418.6788,0
25223,53.121727,-27.7239113,1,7.21,0.004208,355081000.0,0.03962,0.3186,0.0206793,0.0787142,0.138189,0,,,212865017.19367144,547646215.8750942,0
25238,53.1828461,-27.723753,1,8.24,-0.00521,-6159010000.0,-0.582,0.9393,0.0967069,0.175834,0.255142,0,,,-3769672299.9033737,-8990487943.169554,0
25239,53.0809097,-27.7238483,1,9.51,0.0004941,164342000000.0,19.21,5.2859,0.285985,0.298395,0.410463,0,,,123672985856.48917,208903111593.9889,0
25253,53.1633568,-27.7236271,1,9.01,4.507e-05,821526000.0,0.5917,2.5936,0.139111,0.224754,0.239118,0,,,543124274.7749958,1147959666.5085924,0
25254,53.1911049,-27.7233906,1,8.66,-0.009533,-56996400000.0,-5.924,1.4828,0.162581,0.239047,0.33416,0,,,-38421450233.46414,-78821169963.84041,0
25258,53.0246849,-27.7237663,1,8.29,-0.006363,-38795800000.0,-4.118,1.4908,0.069101,0.113144,0.110458,0,,,-26167508902.56695,-53622636885.34724,0
25262,53.051651,-27.7236214,1,9.08,0.01012,1592390000000.0,174.4,3.6719,0.194102,0.307112,0.142086,0,,,1219919488348.2285,2004737806421.932,0
25266,53.0167618,-27.723381,1,8.61,-0.005504,-8788660000.0,-0.8861,1.0375,0.0750268,0.180618,0.257445,0,,,-6356621385.122284,-11621253028.21789,0
25274,53.1101036,-27.7230625,1,8.5,0.002317,2435960000.0,0.38,0.8963,0.165008,0.29346,0.408971,0,,,1483493499.6025698,3572333188.315985,0
25281,53.1032333,-27.7234001,1,8.97,-0.004877,-41378700000.0,-4.158,2.09,0.157761,0.213406,0.372318,0,,,-29650307667.811337,-55067496326.40907,0
25286,53.1465721,-27.7225914,1,8.96,0.00722,4082810000.0,0.4832,0.6469,0.130483,0.50112,1.19322,0,,,2860265856.0764446,5533240583.770485,0
25287,53.0577049,-27.7233047,1,9.1,-0.001128,-158186000000.0,-16.83,3.6062,0.0975674,0.166754,0.275636,0,,,-121035432462.39072,-199381533972.0668,0
25292,53.0866318,-27.7232628,1,8.2,0.0005192,63368100000.0,7.335,3.5093,0.0902939,0.0741413,0.051825,0,,,48393244116.64483,80015291930.45732,0
25305,53.0203781,-27.7228489,1,7.76,-0.0003392,-197237000.0,0.04238,0.6579,0.12475,0.206816,0.342239,0,,,-138436274.04711595,-266846536.0136661,0
25320,53.1754379,-27.7227955,1,7.53,-0.006522,-251263000.0,-0.02624,0.2359,0.0373556,0.172873,0.405486,0,,,-156414349.76645148,-379679001.8475695,0
25321,53.0856514,-27.7232075,1,8.52,0.0002627,1979640000.0,0.3801,1.9681,0.0936709,0.173278,0.0901338,0,,,1469289406.1319013,2563290074.586957,0
25327,53.063633,-27.7229404,1,8.34,0.005958,8639250000.0,1.037,1.0083,0.106009,0.215851,0.274049,0,,,6229949239.781848,11455246911.929457,0
25338,53.1557693,-27.7230015,1,8.51,-0.002804,-3940090000.0,-0.4166,0.9992,0.0281457,0.114683,0.301381,0,,,-2426779427.8988085,-5718042013.062059,0
25346,53.030323,-27.7226982,1,8.65,-0.000407,-1859430000.0,0.07929,1.3601,0.178319,0.274048,0.407384,0,,,-1241319465.350069,-2594532953.593905,0
25347,53.0541306,-27.7228107,1,7.8,-0.006632,-7465050000.0,-0.7899,0.9209,0.038532,0.0734365,0.11997,0,,,-4559505286.556972,-10918015351.80232,0
25370,53.1025963,-27.7226086,1,8.59,-0.0008095,-935729000.0,-0.08424,0.932,0.0282645,0.0848448,0.249057,0,,,-572251305.8973031,-1366946422.237657,0
25387,53.0187607,-27.7224903,1,8.59,0.001025,6015040000.0,0.7735,1.4717,0.0764661,0.135567,0.183553,0,,,4051460518.219757,8324532728.34287,0
25391,53.0668602,-27.7221508,1,8.89,0.001952,165267000000.0,18.65,3.3018,0.179873,0.246684,0.204996,0,,,125646930844.5819,209568785819.51227,0
25410,53.136528,-27.7216988,1,8.0,-0.004277,-2097280000.0,-0.1867,0.6061,0.132987,0.25815,0.406905,0,,,-1458266276.2159352,-2861960050.356375,0
25413,53.1526871,-27.7222214,1,8.34,0.003086,4336350000.0,0.4874,1.0002,0.0266497,0.0825349,0.221233,0,,,3124356309.1504707,5754354489.577077,0
25423,53.0566597,-27.7217236,1,9.28,-0.005357,-32028700000.0,-2.803,1.4811,0.440316,0.788308,1.10232,0,,,-21587973760.69088,-44298025754.71515,0
25427,52.996479,-27.7218723,1,8.98,0.005683,39654600000.0,4.953,1.8295,0.307982,0.512118,0.641958,0,,,29223686627.190823,51685279026.0951,0
25451,53.0743866,-27.7218838,1,6.72,8.232e-05,796820.0,0.0009871,0.1343,0.0497769,0.141826,0.253402,0,,,401930.06334882695,1404524.779570561,0
25453,53.1160927,-27.7216797,1,8.4,0.003007,20052700000.0,2.318,1.5515,0.0913109,0.163068,0.135813,0,,,13582305580.690865,27609013232.22399,0
25490,53.0398178,-27.72052,1,9.92,0.02499,37392500000.0,4.803,1.0194,1.00247,2.81323,6.89518,0,,,26995649605.527782,49527903087.43235,0
25491,53.0508232,-27.7213993,1,8.62,-0.005604,-17051800000.0,-1.76,1.2569,0.0846578,0.192108,0.271426,0,,,-11274346055.370337,-24003325399.752422,0
25492,53.061058,-27.7214127,1,8.58,-0.003193,-22761500000.0,-2.175,1.8863,0.131478,0.192317,0.253226,0,,,-16825181677.881285,-29583645927.51035,0
25499,53.1359329,-27.7212849,1,8.08,-0.003012,-1434120000.0,-0.1476,0.5957,0.0420386,0.13328,0.325309,0,,,-873838253.806029,-2135437905.740204,0
25510,53.0130043,-27.7209339,1,8.23,0.005975,2929910000.0,0.3397,0.6046,0.0835228,0.217967,0.464566,0,,,2036603801.5610127,3999247071.3061376,0
25514,53.1027794,-27.7214966,1,8.57,-0.00143,-17099900000.0,-1.511,2.3831,0.110578,0.155999,0.153882,0,,,-12419796696.997362,-22474311249.81805,0
25528,53.0273628,-27.7213154,1,8.39,-0.002938,-74049100000.0,-7.465,2.7467,0.189314,0.196857,0.133534,0,,,-49249730883.23064,-102901221975.47395,0
25539,53.0391083,-27.7211266,1,7.82,0.00721,2869730000.0,0.3467,0.5622,0.101592,0.185978,0.224535,0,,,1733419505.5994847,4306350532.458147,0
25543,53.1041641,-27.7211552,1,8.82,-0.0006453,-4506180000.0,-0.3703,1.7754,0.0672671,0.192342,0.262008,0,,,-3310670682.2293267,-5890023080.017771,0
25548,53.0815735,-27.7211056,1,8.85,0.001586,10396200000.0,1.316,1.5381,0.105884,0.183118,0.299245,0,,,7035341145.339939,14325630132.89496,0
25558,53.0651207,-27.7204056,1,9.25,0.0002747,2462400000.0,0.7858,2.1517,0.213026,0.410881,0.494044,0,,,1770036753.7876384,3267487733.382665,0
25572,53.1903267,-27.7205887,1,8.02,0.0005666,102040000.0,0.03733,0.4154,0.108637,0.230006,0.365576,0,,,64638388.92878975,150218650.6335902,0
25606,53.0892143,-27.7198544,1,8.16,-0.00486,-2006040000.0,-0.1905,0.5639,0.0831819,0.15418,0.294652,0,,,-1212284798.2839603,-3009042675.5441093,0
25609,53.0709724,-27.7199535,1,8.89,-0.005423,-6756070000.0,-0.1321,0.9628,0.616891,0.970479,1.29938,0,,,-4145696288.5769687,-9838721128.831642,0
25634,53.1267166,-27.7200699,1,8.09,-0.009388,-5606130000.0,-0.5544,0.6632,0.130723,0.250087,0.333969,0,,,-3938290852.61298,-7578520370.052768,0
25645,53.0952835,-27.7198715,1,9.06,-0.004522,-36142300000.0,-3.386,2.0195,0.233603,0.316855,0.420506,0,,,-25798622069.71965,-48269211094.61768,0
25654,53.1157303,-27.720108,1,7.38,0.004424,540857000.0,0.06176,0.3652,0.0329852,0.09091,0.170971,0,,,334169525.95551217,813399249.8954016,0
25656,53.0775299,-27.7199612,1,8.34,-0.003768,-6638520000.0,-0.611,1.0679,0.115647,0.199096,0.294857,0,,,-4815600922.109392,-8754255158.776978,0
25674,52.9999657,-27.7193947,1,8.59,-0.001286,-901478000.0,-0.09049,0.7099,0.060377,0.272667,0.637816,0,,,-637879467.3063287,-1210553653.9530346,0
25691,53.1243973,-27.7191811,1,8.75,0.002965,4890940000.0,0.6843,1.0535,0.174612,0.351065,0.468469,0,,,3543041504.0253434,6457916080.655741,0
25698,53.145195,-27.719759,1,8.7,-0.007812,-88301100000.0,-9.009,2.336,0.170071,0.192463,0.282209,0,,,-64009667421.94137,-116262629316.6081,0
25709,53.1552734,-27.7193108,1,8.86,0.001129,23792100000.0,3.871,2.6505,0.413361,0.629298,0.391736,0,,,15765784343.86583,33175095952.346325,0
25711,53.0814819,-27.7197285,1,7.3,0.005161,2457330000.0,0.3025,0.5965,0.0755148,0.116022,0.145413,0,,,1497594928.6852305,3658379350.785207,0
25717,53.115284,-27.7194901,1,8.61,0.003223,22125700000.0,2.545,1.5764,0.0953846,0.184798,0.209265,0,,,15010839786.907436,30417238033.89828,0
25724,53.1291046,-27.7182865,1,9.48,0.003955,26374600000.0,4.109,1.5477,0.794698,1.46718,2.00813,0,,,17859799530.142376,36321660543.60157,0
25729,53.0187225,-27.7192535,1,8.88,-0.007916,-38958400000.0,-4.002,1.3806,0.16707,0.312257,0.466457,0,,,-26053261365.402493,-54273252882.835205,0
25741,53.1214638,-27.7193108,1,8.63,0.001972,15494800000.0,1.919,2.0178,0.0891919,0.141742,0.167155,0,,,11059230739.684738,20695633439.732285,0
25747,53.0296516,-27.718998,1,8.6,-0.005954,-14450100000.0,-1.45,1.191,0.132516,0.284629,0.355272,0,,,-10591749368.867369,-18871730375.236298,0
25752,53.0854416,-27.7191944,1,8.67,-0.001098,-12113200000.0,-1.02,2.3314,0.116084,0.156649,0.142669,0,,,-8779186914.165682,-15951843678.969105,0
25758,53.1015472,-27.7191124,1,8.72,-0.001518,-10839100000.0,-1.051,1.6461,0.0636051,0.108771,0.177099,0,,,-7385288982.648809,-14841694820.83767,0
25769,53.0804329,-27.7179279,1,7.9,0.002746,1175390000.0,0.2098,0.5756,0.194315,0.353602,0.740752,0,,,712539363.275714,1758170273.3739562,0
25770,53.1161766,-27.718895,1,8.71,0.007288,50738200000.0,5.807,1.8028,0.121926,0.198153,0.282602,0,,,37336036924.13683,66223011525.37714,0
25788,53.112648,-27.7189369,1,8.18,0.007904,14819800000.0,1.682,1.0943,0.0571383,0.0961529,0.106398,0,,,10776395249.124537,19499045464.869686,0
25789,53.0521507,-27.7187996,1,8.04,0.01076,1184450000.0,0.1304,0.3468,0.00991214,0.0475621,0.215088,0,,,723849134.7902204,1797802170.7183962,0
25830,53.1140518,-27.7185669,1,6.72,-0.003226,-272217000.0,-0.02603,0.3153,0.0285736,0.055068,0.119822,0,,,-162785557.76048976,-420702010.0644156,0
25836,53.1504402,-27.7184734,1,8.61,0.002449,27017600000.0,3.405,2.3221,0.181234,0.185218,0.0886491,0,,,19573622444.75814,35592404979.30335,0
25849,53.1168327,-27.7184944,1,7.68,0.004446,1097980000.0,0.1346,0.4671,0.0548811,0.10205,0.177023,0,,,642777742.9076631,1693448870.6221051,0
25857,53.055172,-27.7178116,1,9.12,-0.004136,-522934000000.0,-55.92,3.5374,0.250753,0.291616,0.212852,0,,,-399582627057.87744,-659959003660.4006,0
25859,53.0586853,-27.7181129,1,8.47,0.004935,519193000000.0,56.97,3.4288,0.0940503,0.0970036,0.0404625,0,,,395836652497.1722,656625366999.6765,0
25868,52.9982071,-27.7176437,1,8.47,-0.0009268,-583241000.0,-0.0558,0.6835,0.0475186,0.211734,0.498227,0,,,-411062115.1657503,-786081567.2555195,0
25876,53.0368347,-27.7181454,1,7.73,0.006285,1761660000.0,0.1991,0.4924,0.0301592,0.0739045,0.151119,0,,,1041130257.2342792,2694794738.5598774,0
25882,53.0364647,-27.7176399,1,8.31,0.004587,3385750000.0,0.4543,0.7319,0.156158,0.315587,0.537671,0,,,2403168610.8158064,4533553591.0175295,0
25885,53.0512009,-27.7172089,1,9.23,-0.01578,-20851900000.0,-2.1,0.9818,0.239677,0.702048,1.47777,0,,,-12820632944.519203,-30310460282.69383,0
25902,53.1133957,-27.7179737,1,8.6,0.005063,35862900000.0,4.045,1.7383,0.0710693,0.113737,0.145559,0,,,26289944080.9166,46972542465.0844,0
25923,53.1717796,-27.717104,1,8.95,-0.005645,-19654100000.0,-1.655,1.2937,0.391111,0.693457,0.996243,0,,,-13041913304.391071,-27575628931.62265,0
25931,53.1466827,-27.7176399,1,7.99,-0.004905,-3258360000.0,-0.3033,0.6936,0.0895877,0.161702,0.211873,0,,,-2300026662.4127603,-4385276676.682444,0
25944,53.1116486,-27.7173252,1,8.62,-0.004794,-5667230000.0,-0.5284,0.9404,0.130226,0.289613,0.461578,0,,,-3469099113.256777,-8271685610.302052,0
25958,53.0219612,-27.7173061,1,8.83,0.001026,2989840000.0,0.52,1.2435,0.145029,0.231822,0.366393,0,,,1974130181.2840333,4213948464.128547,0
