Seq,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
14115,53.0830727,-27.8138618,1,0.001086,665274000.0,0.6689,0.0912927,0.377521,0.825581,0,,
14122,53.1191177,-27.81394,1,0.005039,426630000000.0,3.3172,0.109031,0.568522,1.90436,0,,
14125,53.2231789,-27.8145161,1,0.002715,4783330000.0,1.0704,0.156516,0.228959,0.242478,0,,
14127,53.197506,-27.8140373,1,0.11274,16456900000000.0,3.6135,0.19056,0.624658,1.0004,0,,
14128,53.1360054,-27.8135471,1,0.00736,34944700000.0,1.3669,1.70043,3.018,4.28999,0,,
14129,53.1868744,-27.8139553,1,0.01055,56902000000.0,1.4192,0.358201,1.06244,2.39964,0,,
14130,53.0457954,-27.8141499,1,0.006504,46598300000.0,1.6665,0.332678,0.554344,0.626709,0,,
14131,53.1578598,-27.8144169,1,0.008505,40381100000.0,1.3757,0.417631,0.659818,0.931575,0,,
14133,53.1033936,-27.814352,1,0.006177,37661700000.0,1.4886,0.130728,0.246192,0.291518,0,,
14134,53.1539688,-27.814682,1,0.006948,7820740000.0,0.9193,0.117084,0.152574,0.140752,0,,
14140,53.1599655,-27.8144188,1,0.001868,133589000.0,0.2967,0.114729,0.200989,0.243149,0,,
14143,53.0921707,-27.8145733,1,0.002289,13194200000.0,1.4545,0.0913806,0.156896,0.23299,0,,
14145,53.1635628,-27.8145847,1,0.038479,1006240000000.0,2.7689,0.0563,0.126168,0.136761,0,,
14148,53.0612831,-27.8130436,1,0.0105,10137100000.0,0.8482,0.335748,0.7044,1.0808,0,,
14150,53.1264801,-27.8139114,1,0.0003629,3122800000.0,2.0991,0.272701,0.385476,0.457932,0,,
14155,53.1298561,-27.813385,1,0.005726,42615900000.0,1.9505,1.74974,2.56356,3.39388,0,,
14156,53.1951485,-27.8139591,1,0.003013,4508350000.0,1.0224,0.515691,0.820683,1.00901,0,,
14158,53.1178131,-27.8142967,1,0.004437,3110310000.0,0.717,0.0819228,0.203159,0.325069,0,,
14159,53.1630974,-27.8135929,1,0.001127,6078540000.0,1.4176,0.856501,1.07969,1.2669,0,,
14160,53.0459328,-27.8137035,1,0.002993,18570200000.0,1.5042,0.555902,0.84156,0.897435,0,,
14163,53.0414658,-27.8142357,1,0.003592,70396600000.0,2.6298,0.332556,0.458887,0.613279,0,,
14166,53.1888504,-27.8139229,1,0.002399,14078100000.0,1.4721,0.214463,0.424104,0.525105,0,,
14178,53.1072006,-27.8142834,1,0.002809,24520100000.0,2.1197,0.230086,0.283769,0.299302,0,,
14180,53.1681633,-27.8129349,1,0.02576,32092300000.0,0.9268,1.34437,2.47033,4.52036,0,,
14186,53.1977501,-27.8140144,1,0.11135,13590200000000.0,3.5084,0.117486,0.217939,0.256977,0,,
14194,53.1299667,-27.8140163,1,0.002204,139975000.0,0.281,0.0521536,0.0812289,0.190736,0,,
14198,53.090847,-27.8139591,1,0.003332,28270200000.0,2.0907,0.201477,0.274265,0.293708,0,,
14199,53.1147881,-27.8131523,1,0.001756,10498900000.0,1.4742,0.394009,0.618151,0.857924,0,,
14201,53.0919952,-27.8140411,1,0.002601,2446170000.0,0.8246,0.138883,0.22624,0.327076,0,,
14205,53.0974159,-27.8134289,1,0.002382,16557000000.0,1.5865,0.524778,0.79297,0.879204,0,,
14209,53.1288452,-27.8138313,1,0.003362,42797800000.0,2.4029,0.142938,0.201068,0.268284,0,,
14213,53.1938171,-27.8137398,1,0.003559,7285260000.0,1.1217,0.11276,0.173717,0.232823,0,,
14214,53.2065849,-27.8139286,1,0.004236,29079900000.0,1.5813,0.114327,0.202526,0.430625,0,,
14215,53.1017838,-27.812273,1,0.04698,364060000000.0,2.0033,0.839752,2.11848,4.94454,0,,
14226,53.1374016,-27.8137665,1,0.002719,31616300000.0,2.3548,0.0507347,0.105845,0.156542,0,,
14229,53.0838547,-27.8124142,1,0.003379,38193700000.0,2.351,0.353463,0.642278,0.90365,0,,
14234,53.1742821,-27.8139534,1,0.001974,48075400000.0,2.7297,0.0443627,0.0863745,0.118284,0,,
14240,53.1938057,-27.8128719,1,0.01373,12912700000.0,0.8328,1.47534,2.06635,2.67855,0,,
14243,53.113678,-27.812727,1,0.009919,202036000000.0,2.6762,1.64686,2.56994,2.38249,0,,
14244,53.2059097,-27.8135357,1,0.003979,28472800000.0,1.6825,0.0757769,0.151675,0.39732,0,,
14248,53.2134972,-27.8136425,1,0.006876,15288700000.0,1.1516,0.134883,0.211851,0.241224,0,,
14250,53.045105,-27.812561,1,0.003815,25007200000.0,1.544,1.55206,2.44351,2.7722,0,,
14252,53.1533585,-27.8134346,1,0.003363,2294550000.0,0.7065,0.128092,0.228624,0.289353,0,,
14253,53.156395,-27.8108006,1,0.1209,72196600000.0,0.6563,6.10639,13.5686,27.343,0,,
14254,53.0609932,-27.8127899,1,0.01328,94667100000.0,1.8983,0.409214,0.771269,1.15239,0,,
14262,53.1406136,-27.8133469,1,0.005962,37755200000.0,1.5158,0.229975,0.362854,0.481667,0,,
14263,53.1643066,-27.8108082,1,0.03138,23790000000.0,0.7113,0.648991,1.69713,5.31002,0,,
14264,53.187397,-27.8122406,1,0.0371,261631000000.0,1.7532,1.86477,3.17101,4.46481,0,,
14266,53.1412659,-27.8136482,1,0.006772,255531000000.0,2.9806,0.110899,0.173679,0.456211,0,,
14270,53.0866051,-27.8130665,1,0.002837,2094040000.0,0.7276,0.148212,0.264298,0.356116,0,,
14271,53.1788597,-27.8135033,1,0.001177,803059000.0,0.7051,0.0970431,0.145527,0.157352,0,,
14279,53.0925789,-27.8131447,1,0.005073,4045510000.0,0.754,0.0987249,0.193214,0.287055,0,,
14280,53.1769791,-27.8137512,1,0.003395,104610000000.0,2.8695,0.0901258,0.165122,0.348044,0,,
14287,53.1878891,-27.8131695,1,0.005797,605876000.0,0.3427,0.141358,0.210915,0.284855,0,,
14290,53.1140289,-27.8117085,1,0.005849,3583050000.0,0.6731,1.57158,2.62552,3.28479,0,,
14291,53.0577354,-27.8131599,1,0.001468,1828860000.0,0.9571,0.204502,0.345141,0.476591,0,,
14293,53.2193108,-27.8116608,1,0.04213,55671100000.0,0.9481,2.55135,4.69097,8.79985,0,,
14294,53.1494408,-27.8133488,1,0.01789,1735540000000.0,3.3687,0.121447,0.153964,0.325269,0,,
14295,53.0403862,-27.8132114,1,0.006398,1873260000000.0,4.4428,0.203413,0.596893,0.634475,0,,
14296,53.1870041,-27.8126259,1,0.002267,85541600000.0,2.9895,0.970036,1.29866,1.59595,0,,
14297,53.1142616,-27.8128281,1,0.01242,3199260000.0,0.4756,0.291681,0.532817,0.720111,0,,
14310,53.1913147,-27.8130531,1,0.006976,362109000000.0,3.128,0.135386,0.294985,0.379925,0,,
14313,53.1015701,-27.8131905,1,0.004252,37116200000.0,2.1105,0.166301,0.226165,0.192433,0,,
14314,53.0537262,-27.811161,1,0.006097,3640880000.0,0.6585,2.14785,4.51277,7.29489,0,,
14315,53.1706123,-27.8130283,1,0.002545,1929430000.0,0.738,0.0900895,0.137126,0.168137,0,,
14317,53.0567284,-27.8130035,1,0.003478,328150000.0,0.3312,0.0355134,0.108192,0.210511,0,,
14319,53.1799126,-27.8117428,1,0.006885,4952050000.0,0.7199,0.423098,1.07127,2.15737,0,,
14326,53.1531143,-27.8120956,1,0.004299,134332000.0,0.2173,1.29455,1.72899,1.64925,0,,
14327,53.0372581,-27.8124924,1,0.0008288,284741000.0,0.5293,0.397095,0.874546,1.36774,0,,
14328,53.0928612,-27.8125114,1,0.04371,306782000000.0,1.6085,0.272341,0.739848,2.31884,0,,
14331,53.0379829,-27.8119812,1,0.003861,1092550000000.0,4.3335,1.02506,1.98881,2.39821,0,,
14339,53.1649704,-27.811718,1,0.0004942,47943200000.0,3.3713,0.301843,0.505437,0.618242,0,,
14340,53.1215324,-27.8105507,1,0.005133,2118720000.0,0.5627,0.857409,1.72305,2.68189,0,,
14344,53.072258,-27.8122997,1,0.005647,3553690000.0,0.68,0.0867038,0.449059,1.21259,0,,
14346,53.1981621,-27.8129864,1,0.02469,5866840000000.0,3.9508,0.0977413,0.132337,0.149283,0,,
14350,53.1147537,-27.8127022,1,0.005848,14687700000.0,1.2001,0.0844022,0.131478,0.170991,0,,
14352,53.0693665,-27.8121223,1,0.01098,77054100000.0,1.7688,0.232502,0.569528,1.22019,0,,
14360,53.2222404,-27.8129539,1,0.00177,12150900000.0,1.5782,0.0424155,0.0778635,0.103351,0,,
14362,53.0623398,-27.8113174,1,0.07271,520935000000.0,1.6688,0.305983,1.12082,4.6197,0,,
14364,53.0727654,-27.8106461,1,0.008264,6265140000.0,0.7412,2.26286,3.9805,5.5898,0,,
14365,53.0856056,-27.8126278,1,0.009637,269456000000.0,2.7984,0.156731,0.236912,0.210487,0,,
14375,53.1787224,-27.812645,1,0.004287,33221100000.0,1.9978,0.0600146,0.12608,0.18562,0,,
14380,53.1306419,-27.8125057,1,0.003635,44846200000.0,2.3986,0.0750214,0.112189,0.196382,0,,
14381,53.2218552,-27.8093052,1,0.2916,10503000000.0,0.2269,13.3235,18.1592,18.6731,0,,
14382,53.1393051,-27.8115654,1,0.005088,4158390000.0,0.7676,0.453804,0.921852,1.29668,0,,
14384,53.1879578,-27.8122635,1,0.004241,1188740000.0,0.4874,0.0787157,0.165853,0.301464,0,,
14388,53.0610161,-27.8120155,1,0.004873,47372800000.0,2.2252,0.275753,0.354224,0.306673,0,,
14393,53.0934792,-27.8122616,1,0.004212,32187300000.0,1.9749,0.159157,0.288845,0.286876,0,,
14395,53.0824585,-27.8108921,1,0.01985,90687000000.0,1.367,1.14331,2.35598,5.31612,0,,
14397,53.0336838,-27.811964,1,0.004238,143883000000.0,2.9283,0.716498,1.22245,1.19483,0,,
14398,53.0543594,-27.8115482,1,0.0005073,140580000000.0,4.3003,0.666524,1.41353,0.781587,0,,
14399,53.0772438,-27.8094826,1,0.03166,170760000000.0,1.3828,2.3479,4.77974,7.78534,0,,
14401,53.0675735,-27.8122807,1,0.01193,3510360000000.0,4.4901,0.249953,0.686806,1.70042,0,,
14404,53.1608162,-27.8118362,1,0.001964,1786180000.0,0.8076,0.161291,0.319492,0.485464,0,,
14406,53.1322899,-27.8109131,1,0.03299,46356500000.0,0.9865,0.35064,1.36844,5.49802,0,,
14410,53.0491028,-27.8118591,1,0.001303,987837000.0,0.7387,0.354528,0.624331,0.910781,0,,
14411,53.0540047,-27.8101597,1,0.0007107,95816500.0,0.3768,0.740291,1.58889,2.63127,0,,
14416,53.1904488,-27.8122349,1,0.0006039,313764000.0,0.6259,0.0900503,0.168765,0.191395,0,,
14417,53.171257,-27.8121357,1,0.00411,381394000000.0,3.3654,0.0909478,0.122746,0.184769,0,,
14418,53.0836906,-27.8109398,1,0.01736,10366700000.0,0.6668,1.5447,2.6409,4.55964,0,,
14419,53.1614189,-27.8110847,1,0.05066,1324780000000.0,2.7712,0.275573,1.1425,6.11732,0,,
14421,53.0515022,-27.8098946,1,0.06186,24621600000.0,0.5519,3.0367,7.30117,17.3069,0,,0.0
14424,53.0662727,-27.811842,1,0.005352,10955500000.0,1.1243,0.177448,0.308963,0.461385,0,,
14430,53.1035957,-27.8122311,1,0.001442,14535700000.0,2.2571,0.0549682,0.10661,0.164795,0,,
14431,53.0328293,-27.811409,1,0.002105,1879310000.0,0.805,0.37571,0.852289,2.2032,0,,
14442,53.1866722,-27.8120193,1,0.003,21493700000.0,1.6685,0.15894,0.237054,0.269047,0,,
14449,53.0358009,-27.810915,1,0.01079,90059400000.0,2.069,0.976132,1.6707,2.57776,0,,
14454,53.1038666,-27.8040676,1,0.01144,99820400.0,0.1422,15.3634,69.0175,163.942,0,,
14456,53.1977005,-27.8113976,1,0.00309,83519800000.0,2.787,0.402704,0.946668,2.02791,0,,
14463,53.0781212,-27.8094597,1,0.009742,655833000.0,0.295,2.89318,5.33478,7.40309,0,,
14465,53.0909882,-27.8113613,1,0.005807,674648000.0,0.3555,0.140286,0.325598,0.556283,0,,
14466,53.1516418,-27.810873,1,0.01008,111203000000.0,2.3275,0.819206,1.38882,1.75066,0,,
14467,53.1694145,-27.8103008,1,0.002988,98330300000.0,2.9038,0.885965,1.71794,2.33389,0,,
14469,53.0676308,-27.8115158,1,0.008039,5199060000.0,0.6893,0.214817,0.355701,0.418255,0,,
14472,53.0364418,-27.811554,1,0.005464,14172900000.0,1.2638,0.259766,0.440178,0.496437,0,,
14480,53.0479012,-27.8043404,1,0.01755,6503820000.0,0.5456,9.34719,55.8098,180.713,0,0.0,
14481,53.0386162,-27.8109226,1,0.008674,23342900000.0,1.2173,1.00873,1.62328,2.02521,0,,
14485,53.1042061,-27.8114338,1,0.002429,3026090000.0,0.963,0.217328,0.437052,0.503564,0,,
14488,53.0802345,-27.8084011,1,0.02483,1671560000.0,0.2884,4.40243,10.1198,17.3099,0,,
14496,53.1971588,-27.8113499,1,0.00362,4384340000.0,0.9471,0.144987,0.265347,0.304686,0,,
14498,53.0679207,-27.8104267,1,0.01884,18697600000.0,0.868,0.22885,0.802969,2.73087,0,,
14499,53.1937141,-27.8117428,1,0.005024,613176000000.0,3.5096,0.135836,0.214252,0.354996,0,,
14501,53.1855354,-27.8110962,1,0.00455,556261000.0,0.3616,0.343824,0.668354,0.977486,0,,
14505,53.1947021,-27.8114033,1,0.003478,656307000.0,0.4248,0.080754,0.126772,0.171522,0,,
14512,53.1582184,-27.8114738,1,0.00112,146413000000.0,3.5531,0.112919,0.161484,0.199405,0,,
14513,53.0540962,-27.8113937,1,0.005235,1450690000000.0,4.2898,0.535638,1.11758,1.24967,0,,
14518,53.219059,-27.8107281,1,0.006725,8378130000.0,0.9619,0.590234,1.03664,1.77731,0,,
14519,53.0468597,-27.8112698,1,6.709e-05,652215000.0,2.2365,0.149415,0.247471,0.215734,0,,
14526,53.1450844,-27.8098469,1,0.05324,155146000000.0,1.2502,1.61515,3.74097,8.39455,0,,
14528,53.1865883,-27.811203,1,0.005021,102271000000.0,2.6458,0.143722,0.322275,0.371999,0,,
14530,53.1207924,-27.8105278,1,0.01611,212025000000.0,2.4332,0.395091,0.88232,1.51159,0,,
14534,53.1215439,-27.8092079,1,0.01057,2088330000.0,0.4133,2.10642,6.49971,16.7775,0,,
14536,53.154911,-27.8094006,1,0.2011,1404300000000.0,1.7824,1.81241,3.96557,9.85419,0,,
14539,53.1187973,-27.8108139,1,0.004208,29923200000.0,1.6273,0.179027,0.458197,0.814337,0,,
14543,53.0865402,-27.8101997,1,0.1615,1877910000000.0,2.3585,0.328779,1.41537,10.6567,0,,
14548,53.0437088,-27.8109703,1,0.002148,15986500000.0,1.9534,0.165009,0.302353,0.364875,0,,
14563,53.0390396,-27.8094826,1,0.03631,94183200000.0,1.2066,2.04809,4.06996,7.78559,0,,
14565,53.0927696,-27.8091068,1,0.02056,199874000000.0,2.2281,1.70516,3.22423,4.33432,0,,
14573,53.0853119,-27.8080959,1,0.1383,275200000000.0,1.0787,2.72795,7.92621,21.405,0,,
14581,53.1380577,-27.8096619,1,0.007383,4408830000.0,0.6644,0.53709,1.10666,1.75,0,,
14583,53.0923576,-27.8107758,1,0.002207,23726800000.0,2.3099,0.128693,0.175986,0.184175,0,,
14588,53.160511,-27.8106556,1,0.003298,13222300000.0,1.3208,0.14843,0.273913,0.311586,0,,
14591,53.083046,-27.8086529,1,0.005176,3090900000.0,0.6671,1.39088,8.36997,27.4617,0,,
14592,53.0843315,-27.8050976,1,0.01031,7610010000.0,0.7387,3.26958,18.1284,55.5637,0,,
14604,53.1111298,-27.8096619,1,0.00276,3106680000.0,0.9225,0.56963,1.99296,4.87621,0,,
14609,53.0790329,-27.8094749,1,0.002021,16152900000.0,2.026,1.12537,1.43691,1.32843,0,,
14611,53.0816917,-27.8085918,1,0.05534,33900800000.0,0.6631,3.69261,6.74091,10.2871,0,,
14620,53.2001877,-27.810091,1,3.143e-05,71786900.0,1.1615,0.20368,0.386431,0.576626,0,,
14623,53.1148758,-27.8102303,1,0.004698,126983000000.0,2.778,0.200556,0.45095,0.702618,0,,
14624,53.2033806,-27.8099022,1,0.001538,967873000.0,0.6933,0.405191,0.944184,1.65327,0,,
14630,53.1125374,-27.8080082,1,0.01087,2684460000.0,0.4684,2.239,4.7569,7.83334,0,,
14632,53.044796,-27.8096104,1,0.002963,1410790000.0,0.6015,0.0864057,0.300096,0.54795,0,,
14633,53.0519485,-27.8101749,1,0.009276,6846790000.0,0.7307,0.55246,1.29806,2.45602,0,,
14637,53.135067,-27.8097534,1,0.006265,8029260000.0,0.9696,0.32825,0.522989,0.646976,0,,
14645,53.1653061,-27.8104229,1,0.001025,1636700000.0,1.0413,0.0265007,0.0722888,0.193179,0,,
14652,53.1590919,-27.8100529,1,0.002389,1503410000.0,0.6771,0.0779282,0.194546,0.385222,0,,
14655,53.1968079,-27.8099022,1,0.000983,894001000.0,0.812,0.202175,0.24221,0.275448,0,,
14658,53.0798225,-27.8099136,1,0.004502,49666400000.0,2.3227,0.451702,0.738377,0.600422,0,,
14662,53.042942,-27.8092537,1,0.01474,11174800000.0,0.7383,0.575962,1.67093,3.61984,0,,
14663,53.1536484,-27.8089523,1,0.02008,2454880000.0,0.3652,0.591832,1.10504,1.5994,0,,
14668,53.0353127,-27.809906,1,0.002781,91518300000.0,2.9024,0.341076,0.569099,0.844098,0,,
14669,53.196888,-27.8095436,1,0.000812,21947600000.0,2.7784,0.209835,0.417583,0.833827,0,,
14670,53.1040688,-27.810154,1,0.0009429,18479100000.0,2.6137,0.0910168,0.238653,0.397828,0,,
14672,53.1323776,-27.8090572,1,0.00451,326172000000.0,3.2408,0.818182,1.59125,2.00816,0,,
14673,53.1382523,-27.8093395,1,0.009894,88689200000.0,2.1557,0.715351,1.25876,2.04085,0,,
14679,53.0935478,-27.8092861,1,0.05016,539255000000.0,2.3021,0.638887,1.4386,3.07985,0,,
14680,53.0935135,-27.8097,1,0.006991,81290700000.0,2.3578,0.620232,1.12971,1.33473,0,,
14687,53.1287956,-27.8089485,1,0.02828,199885000000.0,1.867,1.67118,2.7699,3.75779,0,,
14689,53.1608772,-27.8104839,1,0.003471,73146600000.0,2.659,0.180112,0.250719,0.675942,0,,
14695,53.1851349,-27.805275,1,0.2596,44588600000.0,0.4024,7.66015,23.5914,67.9138,0,,0.0
14698,53.1512527,-27.8102932,1,0.005541,11342400000.0,1.1222,0.111263,0.119852,0.0950578,0,,
14700,53.1200829,-27.8082657,1,0.458,3195810000000.0,1.8308,0.561261,2.70801,18.7885,0,,
14704,53.1506042,-27.8094978,1,0.006144,4899580000.0,0.7536,0.302896,0.576147,1.04157,0,,
14707,53.0431213,-27.8083344,1,0.008112,546101000.0,0.2902,1.45022,3.41265,5.65461,0,,
14710,53.073513,-27.8084698,1,0.0006163,1016620000.0,1.0468,1.06852,1.64263,2.1766,0,,
14716,53.2176666,-27.8100967,1,0.001141,10084800000.0,2.1357,0.0922088,0.118671,0.2455,0,,
14717,53.1011391,-27.8085537,1,0.1228,925389000000.0,1.9654,0.214085,1.72744,10.4978,0,,
14721,53.0830307,-27.8093948,1,0.005187,3539050000.0,0.7028,0.163029,0.321706,0.444988,0,,
14722,53.0357208,-27.8098049,1,0.005952,929133000.0,0.3937,0.0740922,0.152757,0.214171,0,,
14723,53.1467705,-27.8094177,1,0.00149,50586600000.0,2.9209,0.24119,0.486002,0.345987,0,,
14731,53.1621094,-27.8097,1,0.002639,89596000000.0,2.928,0.222104,0.341404,0.535438,0,,
14732,53.0908203,-27.8098698,1,0.0009509,666575000.0,0.7139,0.0494959,0.106961,0.148418,0,,
14733,53.144577,-27.8093891,1,0.00918,346393000000.0,2.9822,0.185642,0.270869,0.41225,0,,
14738,53.0360985,-27.8083324,1,0.001866,195026000.0,0.3437,1.43291,2.92934,4.40421,0,,
14742,53.1166153,-27.8097,1,0.001157,25259000000.0,2.6807,0.218778,0.192741,0.311514,0,,
14745,53.1375389,-27.8081799,1,0.008642,5160650000.0,0.6667,1.38284,2.61837,3.68826,0,,
14754,53.1952972,-27.8097172,1,0.001305,336173000000.0,4.0655,0.199372,0.244567,0.314657,0,,
14755,53.04496,-27.8091278,1,0.001189,8455020000.0,1.6377,0.435084,0.653628,0.618975,0,,
14761,53.1552048,-27.8087654,1,0.001524,3295520000.0,1.1444,0.424097,0.598821,0.657295,0,,
14770,53.1310349,-27.8084278,1,0.007345,415471000.0,0.2675,0.588041,1.61084,2.73372,0,,
14777,53.1059265,-27.8083954,1,0.02535,211585000000.0,2.0779,2.91161,4.07098,5.1166,0,,
14782,53.0771675,-27.8085251,1,0.022643,22186100000.0,0.855,1.27986,2.00381,2.82384,0,,
14789,53.1736526,-27.8082333,1,0.01643,127320000000.0,1.9947,1.24783,2.2984,3.14315,0,,
14793,53.1267166,-27.8088493,1,0.0148,108727000000.0,1.9332,0.15549,0.633942,1.67906,0,,
14794,53.1039467,-27.809248,1,0.00476,4595480000.0,0.8497,0.053692,0.106452,0.151908,0,,
14795,53.1377296,-27.808548,1,0.01386,70567800000.0,1.3942,0.865916,1.4347,2.04658,0,,
14797,53.2267113,-27.808548,1,0.01293,92172100000.0,1.8942,0.707505,1.47375,2.41022,0,,
14806,53.1186485,-27.8073769,1,0.1948,119333000000.0,0.642,2.157,7.07683,20.8088,0,,
14807,53.1459503,-27.8085327,1,0.002213,7035520000.0,1.2641,0.549399,0.862205,1.05285,0,,
14811,53.1347809,-27.8087673,1,0.003398,907942000000.0,4.1425,0.383073,0.506803,0.386449,0,,
14813,53.0688553,-27.8090801,1,0.0004899,647360000.0,0.9796,0.10945,0.176477,0.134203,0,,
14815,53.0782013,-27.8080997,1,0.01172,82650000000.0,1.7527,0.63522,1.2009,1.77835,0,,
14819,53.2212029,-27.8061581,1,0.236,137228000000.0,0.6559,2.7277,9.93589,36.2993,0,0.0,
14821,53.0636139,-27.8082581,1,0.003202,65220300000.0,2.6482,0.901152,1.6461,2.07134,0,,
14824,53.131855,-27.8087368,1,0.005038,38499500000.0,1.9762,0.116746,0.212193,0.337433,0,,
14832,53.2157974,-27.8081779,1,0.005891,6964050000.0,0.9364,1.2399,1.66387,1.87189,0,,
14834,53.0815964,-27.8079643,1,0.006858,4315780000.0,0.6797,0.290424,0.702037,1.42684,0,,
14835,53.11483,-27.8070679,1,0.01511,149307000000.0,2.251,0.426366,2.03557,5.01389,0,,
14842,53.1599808,-27.8080597,1,0.001994,10152400000.0,1.3995,0.366702,0.816976,1.21539,0,,
14844,53.1514549,-27.8083038,1,0.001229,439121000.0,0.5347,0.0789147,0.182937,0.325116,0,,
14849,53.0637741,-27.8089504,1,0.0008714,234239000.0,0.4835,0.070065,0.113798,0.131312,0,,
14851,53.1060143,-27.8079586,1,0.06378,548835000000.0,2.1023,0.804545,1.45938,2.98479,0,,
14858,53.0351143,-27.8079967,1,0.01142,89731800000.0,2.0105,0.517956,0.757933,1.01555,0,,
14859,53.0354309,-27.8083839,1,0.009846,85946800000.0,2.1116,0.334172,0.399767,0.270409,0,,
14860,53.0773849,-27.8087063,1,0.03065,4342040000.0,0.3831,0.608399,1.04574,1.35747,0,,
14867,53.1337013,-27.8078671,1,0.002952,22558600000.0,1.9836,0.643661,1.14297,1.26206,0,,
14870,53.103157,-27.8067951,1,0.009388,5606130000.0,0.6646,1.28892,2.45883,3.92589,0,,
14873,53.1008415,-27.8082695,1,0.01049,121977000000.0,2.3517,0.144415,0.529328,1.07256,0,,
14876,53.1647377,-27.8079128,1,0.005402,203836000000.0,2.9822,0.823051,1.01188,1.3512,0,,
14881,53.1070404,-27.8083324,1,0.001497,19702200000.0,2.4275,0.106271,0.179293,0.205796,0,,
14882,53.1073532,-27.8084602,1,0.001542,155770000000.0,3.3933,0.0938306,0.142075,0.135932,0,,
14887,53.1970291,-27.8081493,1,0.02681,421699000000.0,2.5059,0.157022,0.246492,0.345072,0,,
14890,53.0658531,-27.8078384,1,0.003195,2010630000.0,0.6769,0.122407,0.381207,0.522756,0,,
14893,53.1611977,-27.8081207,1,0.002891,1376510000.0,0.5983,0.102671,0.203909,0.253892,0,,
14898,53.068573,-27.8071003,1,0.02575,2498050000000.0,0.4822,1.11006,1.153,0.685804,0,,
14900,53.1782341,-27.8076077,1,0.001652,4633230000.0,1.2334,0.506821,0.931139,1.15041,0,,
14901,53.1615028,-27.8075199,1,0.008746,205235000000.0,2.7057,0.243978,0.704121,1.88573,0,,
14904,53.1772003,-27.807785,1,0.001869,7824760000.0,1.3299,0.231887,0.370078,0.356371,0,,
14907,53.2009277,-27.8075447,1,0.003027,2887070000.0,0.8465,0.740349,1.10155,1.42876,0,,
14909,53.1324692,-27.8083706,1,0.006321,17010700000.0,1.2184,0.0249681,0.0323844,0.0995023,0,,
14910,53.0681381,-27.8066769,1,0.04044,147882000000.0,1.2735,1.33912,3.05711,7.46931,0,,
14918,53.1974449,-27.807478,1,0.02527,3303450000000.0,3.5491,0.262583,0.365409,0.597296,0,,
14923,53.0348625,-27.8076115,1,0.007296,51451800000.0,1.7574,0.125243,0.437789,1.19885,0,,
14924,53.1985626,-27.8076096,1,0.004807,49483500000.0,2.2793,0.305377,0.435058,0.48297,0,,
14927,53.1957359,-27.807188,1,0.002383,429158000.0,0.4161,0.657462,1.3848,2.16486,0,,
14934,53.0703392,-27.8074074,1,0.00548,20039400000.0,1.3029,0.150512,0.264422,0.304514,0,,
14936,53.2260094,-27.807621,1,0.00517,1573480000.0,0.5033,0.150251,0.23402,0.362487,0,,
14937,53.1146202,-27.8077469,1,0.005737,485727000000.0,3.309,0.13867,0.167859,0.134745,0,,
14939,53.1775513,-27.8077908,1,0.0003087,1571740000.0,1.3984,0.229877,0.312283,0.197849,0,,
14944,53.0641899,-27.8078442,1,0.009758,2676210000000.0,4.2474,0.468313,0.517216,0.64173,0,,
14952,53.0708961,-27.8074245,1,0.00351,37734900000.0,2.3174,0.371091,0.54486,0.608566,0,,
14957,53.1597862,-27.8071423,1,0.003222,16404700000.0,1.3938,0.285911,0.502275,0.543299,0,,
14963,53.0847588,-27.8054714,1,0.02568,10992000000.0,0.5881,1.22583,3.1934,7.3174,0,,
