,RAJ2000,DEJ2000,Use,F24,LIR,zpk,FU,FV,FJ,irAGN,radAGN,xAGN
16226,34.4032516,-5.1561394,1,0.02302,521330000000.0,2.6876,0.116545,0.199978,0.613304,0,,
16229,34.3321609,-5.1552167,1,0.01011,1233920000000.0,3.5103,0.86703,1.11054,1.62798,0,,
16231,34.3962479,-5.1553984,1,0.006764,189125000000.0,2.8154,0.775963,1.90776,4.54211,0,,
16232,34.3477097,-5.1552157,1,0.006967,163488000000.0,2.7069,0.42474,0.896258,0.82971,0,,
16236,34.266613,-5.155797,1,0.008088,4702980000.0,0.6524,0.133986,0.241525,0.314825,0,,
16238,34.2962837,-5.1548696,1,0.05598,328509000000.0,1.4701,0.965675,2.73672,8.45355,0,,
16240,34.3356476,-5.1557617,1,0.007966,25325300000.0,1.2638,0.0682572,0.172517,0.490355,0,,
16248,34.375164,-5.1560326,1,0.006008,2146660000.0,0.5318,0.0313235,0.09989,0.164625,0,,
16249,34.3369522,-5.1555109,1,0.0009616,874538000.0,0.8071,0.216177,0.399963,0.569194,0,,
16250,34.2944565,-5.1554017,1,0.008612,77197500000.0,2.1468,0.36351,0.438635,0.410452,0,,
16254,34.3978233,-5.1556478,1,0.006305,506751000000.0,3.2963,0.136816,0.124063,0.0797087,0,,
16256,34.4099808,-5.1555405,1,0.002059,7873120000.0,1.3115,0.139583,0.212245,0.272132,0,,
16260,34.3031197,-5.1539378,1,0.005578,3061070000.0,0.6389,0.93331,4.51818,13.5257,0,,
16266,34.3788872,-5.1555529,1,0.008909,8102400000.0,0.8081,0.0647118,0.18802,0.348121,0,,
16272,34.3311882,-5.1557269,1,0.009518,1039350000000.0,3.4331,0.102301,0.155066,0.0301052,0,,
16274,34.3245201,-5.1547608,1,0.0271,142300000000.0,1.4033,1.06679,1.52952,1.79958,0,,
16276,34.2984238,-5.1502519,1,0.0231,12344600000.0,0.6309,5.42533,31.2633,101.899,0,,
16279,34.2923698,-5.1555285,1,0.01695,9856020000.0,0.6553,0.0763528,0.191207,0.231185,0,,
16282,34.3633804,-5.1553273,1,0.005391,46390200000.0,2.0987,0.225929,0.333204,0.402664,0,,
16285,34.351284,-5.1545663,1,0.002137,2298020000.0,0.899,0.330826,0.618689,0.897816,0,,
16286,34.3012428,-5.1553898,1,0.005236,485883000000.0,3.3474,0.119117,0.219899,0.093489,0,,
16307,34.3934174,-5.1548657,1,0.005464,33314500000.0,1.4908,0.274633,0.35688,0.357336,0,,
16312,34.2892723,-5.1537466,1,0.4079,2854050000000.0,1.8475,2.33161,6.71723,27.8272,0,,
16313,34.3550987,-5.1549096,1,0.02637,142228000000.0,1.4117,0.563003,0.740251,0.519125,0,,
16314,34.3769684,-5.1552291,1,0.01394,84993400000.0,1.4925,0.250171,0.401474,0.4839,0,,
16315,34.3631897,-5.1535845,1,0.1107,1190100000000.0,2.3176,0.856606,1.58224,4.22434,0,,
16319,34.3235397,-5.1548967,1,0.007353,742789000000.0,3.4005,0.328242,0.766265,0.955542,0,,
16320,34.3631134,-5.1550016,1,0.01294,67946700000.0,1.407,0.18122,0.27934,0.271885,0,,
16322,34.3832245,-5.1540208,1,0.01631,113615000000.0,1.7908,0.899399,1.7573,3.52308,0,,
16323,34.2827682,-5.1545506,1,0.01298,105135000000.0,2.047,0.19953,0.346609,0.519699,0,,
16324,34.3893967,-5.1550717,1,0.004745,48845300000.0,2.2798,0.126164,0.308657,0.361092,0,,
16327,34.3850479,-5.1550384,1,0.01196,85399100000.0,1.6449,0.1843,0.282432,0.405453,0,,
16329,34.4029503,-5.1533446,1,0.1366,1327960000000.0,2.2221,3.05127,6.27962,10.7845,0,,
16331,34.2454376,-5.1542153,1,0.001733,43506400.0,0.1996,0.350751,0.803227,1.25918,0,,
16333,34.3818016,-5.1537051,1,0.01106,388314000000.0,2.9339,0.474365,1.54204,4.32662,0,,
16335,34.371891,-5.1544151,1,0.01029,2439340000.0,0.4608,0.240896,0.579465,1.01835,0,,
16337,34.2923393,-5.1546893,1,0.009738,39041600000.0,1.3261,0.205557,0.340629,0.458608,0,,
16338,34.3726616,-5.1543241,1,0.01428,782961000000.0,3.1434,0.258162,0.334446,0.247992,0,,
16342,34.3612175,-5.1537619,1,0.01641,644094000000.0,2.9973,1.48336,1.82902,2.55212,0,,
16351,34.2331314,-5.1545568,1,0.02554,42129700000.0,1.0552,0.151052,0.330871,0.432008,0,,
16359,34.398983,-5.1525402,1,0.001406,146949000.0,0.3425,1.57851,3.22657,4.94516,0,,
16362,34.2180099,-5.1537018,1,0.002266,112801000.0,0.2579,1.23389,2.35845,3.60088,0,,
16363,34.3550224,-5.154057,1,0.01393,63640800000.0,1.3597,0.986443,1.20296,1.45759,0,,
16365,34.289196,-5.1529155,1,0.04266,61858100000.0,1.0127,1.12096,3.41759,9.09859,0,,
16368,34.2342758,-5.1545038,1,0.0005862,574371000.0,0.8581,0.158301,0.322864,0.469554,0,,
16370,34.3508568,-5.1543622,1,0.00923,64404700000.0,1.8371,0.316093,0.403231,0.351838,0,,
16372,34.3477516,-5.1546488,1,0.008864,1383710000.0,0.3945,0.089388,0.174286,0.315049,0,,
16377,34.4055443,-5.1532755,1,0.04343,447071000000.0,2.2766,1.62891,3.84979,6.13903,0,,
16380,34.3622131,-5.1545992,1,0.007365,90864400000.0,2.3932,0.118143,0.169563,0.166419,0,,
16386,34.3940544,-5.153667,1,0.009161,62889700000.0,1.5856,0.824917,1.7048,2.6918,0,,
16387,34.4018097,-5.1531148,1,0.09088,127702000000.0,1.0015,0.659175,2.90993,13.4719,0,,
16390,34.2520256,-5.1543231,1,0.01133,864003000000.0,3.26,0.121201,0.151132,0.089994,0,,
16391,34.2923393,-5.1541185,1,0.01256,88966500000.0,1.7439,0.516003,0.736457,0.974117,0,,
16393,34.3168411,-5.1545053,1,0.01133,53793900000.0,1.3715,0.139319,0.21922,0.161704,0,,
16394,34.2884178,-5.15418,1,0.002212,223453000000.0,3.4088,0.328512,0.438544,0.537359,0,,
16396,34.3581429,-5.1541691,1,0.002807,18399800000.0,1.5373,0.381159,0.66989,0.971797,0,,
16399,34.2828712,-5.1538444,1,0.007069,62479800000.0,2.1379,0.839469,1.30512,1.42847,0,,
16401,34.2621574,-5.1541352,1,0.005119,2735590000.0,0.6334,0.447367,0.559162,0.482081,0,,
16403,34.3636284,-5.1539559,1,0.01498,2826760000.0,0.4266,0.156839,0.458255,0.953966,0,,
16405,34.279335,-5.1523237,1,0.1343,78092300000.0,0.6568,0.960748,5.12561,33.7384,0,,
16407,34.2683296,-5.1515446,1,0.2773,306229000000.0,0.9138,2.15498,7.08097,24.3976,0,,
16414,34.3935661,-5.1541753,1,0.003713,5738610000.0,1.0339,0.128541,0.214443,0.282601,0,,
16419,34.2371178,-5.1540194,1,0.003577,244477000000.0,3.2199,0.184337,0.198424,0.107153,0,,
16424,34.2943687,-5.1533132,1,0.005066,26601100000.0,1.4062,0.499029,0.806429,1.04225,0,,
16425,34.4013443,-5.1538529,1,0.03692,469986000000.0,2.4041,0.467263,0.749782,0.94979,0,,
16426,34.3747292,-5.1529288,1,0.01484,8391810000.0,0.6488,0.813277,1.67867,2.72367,0,,
16428,34.2563591,-5.1533208,1,0.0002812,55557000.0,0.4308,1.30786,1.90609,2.30409,0,,
16430,34.3915939,-5.1536951,1,8.596e-05,27408000000.0,4.8526,0.285169,0.486804,1.27327,0,,
16441,34.2920799,-5.153604,1,0.01432,45525800000.0,1.2643,0.292821,0.395323,0.502729,0,,
16442,34.3976402,-5.1541452,1,0.0009888,161971000.0,0.4005,0.091723,0.184146,0.16831,0,,
16443,34.2159615,-5.152205,1,0.01714,119397000000.0,1.7911,2.47905,4.31936,6.72268,0,,
16445,34.2956314,-5.1521416,1,0.08864,58883000000.0,0.6978,0.917124,3.55848,13.0483,0,,
16452,34.4012756,-5.1535807,1,0.01287,107420000000.0,2.0777,0.537192,0.736958,0.817223,0,,
16453,34.2310677,-5.1504202,1,0.4769,189816000000.0,0.5605,2.67945,12.5453,67.3655,0,,
16457,34.3500595,-5.1539721,1,0.01701,71214100000.0,1.3335,0.199422,0.224994,0.162194,0,,
16478,34.269268,-5.1517692,1,0.2428,1728890000000.0,1.7213,1.71397,5.71024,23.6588,0,,
16483,34.2601204,-5.1531396,1,0.001008,129357000.0,0.3691,0.14152,0.370634,0.636461,0,,
16485,34.3488083,-5.1531367,1,0.005842,1776930000000.0,4.6249,0.695654,0.965199,0.788667,0,,
16488,34.3735695,-5.1483402,1,0.03763,10998200000.0,0.4605,6.38789,35.6434,125.107,0,,
16489,34.4096489,-5.1529255,1,0.01252,472422000000.0,2.9725,1.40159,2.48922,3.99226,0,,
16490,34.3601608,-5.1530604,1,0.004798,783643000000.0,3.6878,0.232248,1.04322,2.3609,0,,
16494,34.2190704,-5.1524439,1,0.02409,14385600000.0,0.6659,1.2631,2.5704,4.25052,0,,
16495,34.3558998,-5.1535788,1,0.005102,36553600000.0,1.6771,0.173964,0.308607,0.242621,0,,
16499,34.3333893,-5.1528139,1,0.01128,79159400000.0,1.7662,0.347384,1.71695,4.46227,0,,
16503,34.3613434,-5.1534252,1,0.05204,2127350000000.0,3.0141,0.505187,0.739477,1.57734,0,,
16505,34.216568,-5.153224,1,0.006545,46892000000.0,1.6728,0.334881,0.503146,0.680071,0,,
16507,34.2432938,-5.1532025,1,0.001415,60413200000.0,3.0345,0.183197,0.35636,0.452388,0,,
16509,34.3816338,-5.1532502,1,0.004651,2777390000.0,0.6659,0.0287663,0.110933,0.211585,0,,
16513,34.3289833,-5.153038,1,0.01726,4367120000000.0,4.0356,0.443838,0.74463,0.358834,0,,
16515,34.2936249,-5.1532116,1,0.00665,50112700000.0,1.9714,0.0976531,0.174679,0.636625,0,,
16517,34.3214149,-5.1513963,1,0.0001732,909457000.0,1.4031,0.877091,4.05682,12.2644,0,,
16522,34.2728539,-5.1486669,1,0.02974,1390550000.0,0.2541,7.41743,13.2383,22.0791,0,,
16524,34.2300606,-5.1513095,1,0.1035,56798300000.0,0.6393,1.10055,3.22387,8.14439,0,,
16531,34.3570404,-5.1526184,1,0.007044,11247700000.0,1.0373,0.612502,0.833711,0.826569,0,,
16532,34.2203903,-5.1500068,1,0.1688,34909000000.0,0.4403,4.61951,13.3727,38.2543,0,,
16534,34.234211,-5.152524,1,0.008328,340441000000.0,3.0127,0.538652,0.888684,1.08585,0,,
16538,34.2737274,-5.1518307,1,0.001821,2268640000.0,0.9559,0.71009,1.29198,1.91587,0,,
16545,34.3158226,-5.1512694,1,0.02821,197969000000.0,1.7658,0.349055,1.8953,8.35711,0,,
16546,34.2706032,-5.152729,1,0.01142,660550000000.0,3.1718,0.185377,0.244991,0.363732,0,,
16548,34.2374992,-5.1522779,1,0.02374,432728000000.0,2.5843,0.518287,0.93709,1.57425,0,,
16551,34.3057251,-5.1519618,1,0.02207,124448000000.0,1.447,0.748838,1.91324,4.91619,0,,
16557,34.3094978,-5.1531005,1,0.004599,26988500000.0,1.4693,0.122553,0.223872,0.20106,0,,
16559,34.3378258,-5.1490688,1,0.1675,64278900000.0,0.5534,4.94854,21.7352,82.5349,0,,
16562,34.3635254,-5.1529984,1,0.002121,9690030000.0,1.3523,0.0591244,0.0973975,0.0913392,0,,
16563,34.2895622,-5.152317,1,0.01023,12093400000.0,0.9416,0.414025,0.587754,0.796989,0,,
16566,34.3769226,-5.1523776,1,0.007897,69798200000.0,2.1393,0.558944,0.704931,0.70065,0,,
16567,34.3193626,-5.1530805,1,0.005785,34587600000.0,1.4758,0.0723716,0.123647,0.0934991,0,,
16571,34.2278442,-5.1511803,1,0.06423,69069700000.0,0.9038,1.23333,3.41147,9.19913,0,,
16573,34.3857574,-5.1522636,1,0.009433,128620000000.0,2.4375,0.733487,0.993919,0.978441,0,,
16576,34.3096313,-5.1524997,1,0.0104,10539100000.0,0.8769,0.189738,0.393159,0.427975,0,,
16579,34.2833557,-5.1519046,1,0.02927,17019800000.0,0.6578,1.07856,2.20159,4.53503,0,,
16589,34.3474083,-5.1521854,1,0.02843,8784470000000.0,4.682,0.779169,1.14696,1.93859,0,,
16591,34.3924561,-5.1513953,1,0.003737,42240300000.0,2.3364,0.325271,1.76592,5.62146,0,,
16594,34.3315125,-5.1518517,1,0.0081992,57682000000.0,1.8622,0.401931,0.991497,1.6691,0,,
16595,34.2366447,-5.1526413,1,0.019,1919350000000.0,3.3924,0.0652226,0.102558,0.0687132,0,,
16596,34.3943939,-5.1527667,1,0.01144,6469160000.0,0.6458,0.115423,0.17142,0.139941,0,,
16598,34.3337212,-5.150938,1,0.1264,891379000000.0,1.7523,0.960625,3.39211,12.1841,0,,
16600,34.3623505,-5.1525311,1,0.005208,64252800000.0,2.3869,0.220134,0.386188,0.416022,0,,
16601,34.3784027,-5.1517701,1,0.0151,98979800000.0,1.5435,1.3207,1.85826,2.06049,0,,
16615,34.2454109,-5.1515422,1,0.01689,114534000000.0,1.5731,1.17275,2.16212,3.08119,0,,
16617,34.334343,-5.1520653,1,0.03542,721456000000.0,2.636,0.102539,0.50295,2.65251,0,,
16619,34.4078369,-5.1520772,1,0.021,2085600000.0,0.3338,0.203779,0.344986,0.454646,0,,
16620,34.2567024,-5.1522355,1,0.00325,322771000.0,0.3387,0.142093,0.169195,0.355543,0,,
16623,34.3859673,-5.1514921,1,0.02064,292349000000.0,2.467,1.06259,1.79621,1.91613,0,,
16626,34.3544388,-5.1518092,1,0.01265,13027300000.0,0.8803,0.44541,0.728505,1.03101,0,,
16627,34.3248062,-5.1512661,1,0.02645,26803800000.0,0.8765,1.25755,2.78757,6.26589,0,,
16630,34.3784866,-5.152257,1,0.008044,57631700000.0,1.6666,0.220799,0.263928,0.315465,0,,
16631,34.2459679,-5.1513376,1,0.007162,36465100000.0,1.3962,0.870033,1.68458,2.6091,0,,
16632,34.2162857,-5.1516705,1,0.2575,22855700000000.0,3.3273,0.895881,1.46102,2.51965,0,,
16635,34.2193794,-5.1516571,1,0.0065,203107000.0,0.2156,0.596617,1.21887,1.92572,0,,
16637,34.3930473,-5.1509361,1,0.003668,138406000000.0,2.9795,0.586832,1.65594,2.76726,0,,
16638,34.3575058,-5.1516323,1,0.0008864,434656000.0,0.6066,0.397574,0.836848,1.20601,0,,
16639,34.3983459,-5.1518373,1,0.008629,8115340000.0,0.8321,0.204381,0.287669,0.367475,0,,
16641,34.2289696,-5.1522126,1,0.006768,48326200000.0,1.6397,0.138362,0.232252,0.989616,0,,
16642,34.3120651,-5.1517119,1,0.003347,23979800000.0,1.6674,0.494476,0.835548,0.768244,0,,
16643,34.2888412,-5.1503162,1,0.003039,21610400000.0,1.6312,1.97883,3.86907,6.42412,0,,
16646,34.2314835,-5.1513505,1,0.03384,25654900000.0,0.7413,0.471566,0.770372,0.932482,0,,
16647,34.3245735,-5.1520023,1,0.004233,32347800000.0,1.977,0.251614,0.457544,0.649812,0,,
16655,34.2222099,-5.1520371,1,0.01978,18305700000.0,0.8185,0.154608,0.264795,0.473374,0,,
16656,34.2836227,-5.1515646,1,0.01488,13770900000.0,0.8158,0.889258,1.43217,2.05844,0,,
16658,34.3358345,-5.1523366,1,0.009226,64376800000.0,1.8327,0.141789,0.221192,0.412224,0,,
16659,34.4112206,-5.1519127,1,0.002898,20692900000.0,1.6507,0.176853,0.340214,0.474238,0,,
16660,34.3065033,-5.1515217,1,0.02154,4659570000.0,0.4435,0.374795,0.607056,0.831852,0,,
16665,34.4048157,-5.1505752,1,0.01399,83644100000.0,1.4848,2.01402,3.32594,4.07613,0,,
16669,34.3329315,-5.1513534,1,0.009632,66950700000.0,1.591,0.462964,1.11889,2.50061,0,,
16672,34.2633018,-5.1500068,1,0.04123,61692400000.0,1.0166,0.380186,2.20935,14.4483,0,,
16673,34.295063,-5.1519442,1,0.007316,15820200000.0,1.1437,0.155129,0.269629,0.419424,0,,
16679,34.3740959,-5.1521621,1,0.002667,20667300000.0,1.9964,0.135736,0.183695,0.148069,0,,
16680,34.2227402,-5.1516209,1,0.01575,9158250000.0,0.6509,0.372289,0.562488,0.720114,0,,
16683,34.3616905,-5.1492009,1,0.1174,82296700000.0,0.7111,5.98215,13.9174,30.9294,0,,
16684,34.3796463,-5.1515031,1,0.005167,28504100000.0,1.4353,0.392484,0.594961,0.632493,0,,
16686,34.3788795,-5.1511507,1,0.02158,294245000000.0,2.4526,0.741576,1.8206,4.51891,0,,
16691,34.3000183,-5.15095,1,0.004387,2993220000.0,0.7061,0.119426,0.416654,0.807257,0,,
16692,34.3345184,-5.1500478,1,0.01916,133796000000.0,1.7845,0.872898,5.01356,14.8247,0,,
16693,34.242775,-5.150969,1,0.04558,369187000000.0,2.0443,0.758245,1.62242,3.48104,0,,
16700,34.3359604,-5.1518865,1,0.01362,230413000000.0,2.5568,0.118988,0.19923,0.355822,0,,
16702,34.2993584,-5.1515613,1,0.007873,22080800000.0,1.227,0.184021,0.288873,0.514398,0,,
16707,34.3189316,-5.1517339,1,0.003462,1899860000.0,0.6346,0.0178433,0.0733744,0.127483,0,,
16708,34.3317566,-5.151742,1,0.001577,11262700000.0,1.718,0.159766,0.53066,1.49818,0,,
16710,34.3354301,-5.1502433,1,0.08011,572448000000.0,1.6053,1.78089,4.08822,8.82581,0,,
16711,34.3320198,-5.1490378,1,0.2634,1877660000000.0,1.8951,1.47057,6.71204,35.6389,0,,
16712,34.2269936,-5.1510429,1,0.0641,458181000000.0,1.7028,0.25658,0.870948,4.33221,0,,
16714,34.3262901,-5.1514893,1,0.009928,59358000000.0,1.4831,0.288373,0.430131,0.415452,0,,
16718,34.2934456,-5.1500621,1,0.004708,1378450000000.0,4.4469,1.01858,1.69875,0.353853,0,,
16723,34.3844757,-5.1502385,1,0.02459,173977000000.0,1.6173,0.775814,1.75161,3.59114,0,,
16724,34.2869911,-5.1489782,1,0.3815,157470000000.0,0.5664,5.85198,11.6124,32.7901,0,,
16725,34.355835,-5.1499929,1,0.05123,595697000000.0,2.3535,0.813458,3.02353,9.53875,0,,
16733,34.2434464,-5.1507077,1,0.01606,143961000000.0,2.1448,0.896865,1.36857,1.33845,0,,
16734,34.3471985,-5.1507735,1,0.00278,19084500000.0,1.5814,0.629298,1.0449,1.50252,0,,
16736,34.3347626,-5.1517453,1,0.004952,75136600000.0,2.4975,0.150848,0.206633,0.381624,0,,
16738,34.3843613,-5.1512799,1,0.01196,128578000000.0,2.3064,0.165173,0.221907,0.177633,0,,
16740,34.2375755,-5.1514597,1,0.003388,23834800000.0,1.8701,0.0451459,0.164153,0.198031,0,,
16742,34.2790604,-5.1509376,1,0.02633,246968000000.0,2.2034,0.199806,0.571826,2.12709,0,,
16744,34.3258362,-5.1508722,1,0.04525,206730000000.0,1.3587,0.625003,1.03664,1.25547,0,,
16748,34.3562965,-5.1508865,1,0.01926,31770500000.0,1.0456,0.144502,0.55316,1.25885,0,,
16750,34.4121208,-5.1506667,1,0.05838,796016000000.0,2.4446,0.434804,1.31565,4.49284,0,,
16751,34.3965492,-5.1515722,1,0.01018,65633700000.0,1.529,0.105045,0.1664,0.263939,0,,
16752,34.4038048,-5.1505833,1,0.01033,55715500000.0,1.4224,0.491644,0.821646,1.13306,0,,
16753,34.410614,-5.1512752,1,0.01161,78729300000.0,1.5707,0.158637,0.227209,0.24705,0,,
16758,34.3338242,-5.1504059,1,0.00914,10565200000.0,0.9282,0.482669,0.941211,1.81403,0,,
16760,34.3478966,-5.1515241,1,0.04062,60779700000.0,1.0158,0.279752,0.363241,0.364175,0,,
16762,34.3610916,-5.1507702,1,0.06577,323686000000.0,1.3809,0.683712,1.11123,1.80842,0,,
16765,34.269413,-5.1507483,1,0.007694,11156500000.0,1.011,0.484938,0.659027,0.569728,0,,
16768,34.2338333,-5.1485233,1,0.03511,226365000000.0,1.5308,1.57417,6.11935,19.7708,0,,
16770,34.3332596,-5.1497693,1,0.1075,781083000000.0,1.9229,0.885892,3.4114,14.0439,0,,
16772,34.3864937,-5.1512094,1,0.01155,4126810000.0,0.5385,0.0715823,0.153631,0.182791,0,,
16777,34.2304192,-5.1497188,1,0.005224,1404250000.0,0.4808,0.677289,1.28537,1.88034,0,,
16778,34.2606468,-5.1496949,1,0.02565,130596000000.0,1.3962,1.71295,2.79705,4.92675,0,,
16779,34.228363,-5.150918,1,0.008137,7972800000.0,0.8531,0.24942,0.417689,0.519383,0,,
16781,34.3403282,-5.1494203,1,0.1022,3469770000000.0,2.9161,6.81276,11.7481,34.1367,0,,
16785,34.3613472,-5.1513405,1,0.005322,2533990000.0,0.6006,0.0487127,0.0833453,0.129425,0,,
16794,34.4097137,-5.1483364,1,0.1559,17161400000.0,0.3463,1.84164,8.42352,27.1393,0,,
16797,34.26894,-5.1499152,1,0.01352,634333000000.0,3.0733,0.41628,0.960269,3.54095,0,,
16801,34.2600136,-5.1499834,1,0.004176,21262000000.0,1.3924,0.986919,1.59958,2.13317,0,,
16804,34.394062,-5.1488485,1,0.04639,26974700000.0,0.6562,3.33442,6.58765,12.5321,0,,
16809,34.2888603,-5.1509209,1,0.008917,6581810000.0,0.7335,0.0821421,0.141856,0.141688,0,,
16810,34.2423286,-5.1506047,1,0.002734,27015600000.0,2.2494,0.245912,0.312538,0.539668,0,,
16815,34.3550797,-5.1506567,1,0.0334,234971000000.0,1.8667,0.157839,0.278067,0.180604,0,,
16817,34.2977982,-5.1500449,1,0.005903,3525030000.0,0.6617,0.691243,3.31742,8.96127,0,,
16820,34.4040604,-5.1508079,1,0.01759,3637740000.0,0.4411,0.0482622,0.109982,0.210387,0,,
16825,34.3281937,-5.1507568,1,0.01208,10572200000.0,0.7929,0.129417,0.239202,0.235193,0,,
16826,34.2604027,-5.1490541,1,0.01275,15442100000.0,0.9463,0.673473,0.886176,1.54461,0,,
16828,34.2221642,-5.1482463,1,0.06674,31777200000.0,0.598,2.78926,7.21211,19.308,0,,
16829,34.2176666,-5.1489887,1,0.08811,626553000000.0,1.6369,2.1064,4.63898,9.7188,0,,
16835,34.3800316,-5.1499333,1,0.07304,511056000000.0,1.8432,0.493332,1.30364,4.38137,0,,
16837,34.2873764,-5.1497726,1,0.01412,230578000000.0,2.539,0.26289,0.404545,0.475451,0,,
16840,34.3849869,-5.1502557,1,0.03126,217756000000.0,1.798,0.34885,0.557096,0.813193,0,,
16843,34.2693062,-5.1503024,1,0.004879,160560000000.0,2.9085,0.194182,0.265068,0.637859,0,,
16845,34.2523727,-5.1502137,1,0.01627,265687000000.0,2.5378,0.305943,0.414755,0.375877,0,,
16847,34.3421402,-5.1492138,1,0.01742,123248000000.0,1.622,1.82355,3.71305,5.98672,0,,
16851,34.3987198,-5.1493535,1,0.02938,204540000000.0,1.8054,0.932079,1.57035,2.04746,0,,
16857,34.2927933,-5.1500101,1,0.01227,113258000000.0,2.1761,0.218481,0.290655,0.299523,0,,
16859,34.3981438,-5.149684,1,0.03635,687956000000.0,2.607,0.322682,0.782647,1.52947,0,,
16860,34.3294907,-5.1494794,1,0.01684,19465900000.0,0.9299,0.306602,0.577755,0.98169,0,,
16861,34.2867126,-5.1495156,1,0.01674,8697490000.0,0.6248,0.947361,1.85734,2.97842,0,,
16864,34.2168007,-5.149744,1,0.005119,209260000000.0,3.0165,0.614041,0.978673,2.23358,0,,
16867,34.2152023,-5.1498365,1,0.01245,325574000000.0,2.7749,0.138195,0.700102,2.14401,0,,
16870,34.3330421,-5.1491365,1,0.01018,8909340000.0,0.789,0.976996,1.60812,2.27945,0,,
16874,34.2472763,-5.1502233,1,0.006776,61677200000.0,2.1715,0.114065,0.195044,0.311877,0,,
16877,34.372036,-5.1484628,1,0.03084,10595300000.0,0.5284,0.171021,0.460343,0.575428,0,,
16879,34.2624817,-5.1494436,1,0.005813,31352800000.0,1.4179,0.489019,0.97481,1.4615,0,,
16882,34.38377,-5.1499004,1,0.0032,296949000000.0,3.3646,0.0910661,0.127998,0.2119,0,,
16888,34.2713509,-5.1500602,1,0.002527,15678800000.0,1.5042,0.100649,0.161663,0.318883,0,,
16894,34.2280121,-5.1501989,1,0.001561,10064300000.0,1.5264,0.203415,0.317576,0.686766,0,,
16895,34.2292633,-5.1498027,1,0.001451,378801000000.0,4.0792,0.362262,0.736003,0.772536,0,,
16896,34.3303299,-5.1502185,1,0.003627,31210800000.0,2.0991,0.201656,0.248887,0.413695,0,,
16899,34.2332153,-5.1488118,1,0.004391,2483050000.0,0.6474,0.449167,0.834869,1.22483,0,,
16901,34.3978691,-5.149766,1,0.01112,2299700000.0,0.4379,0.177097,0.342252,0.543709,0,,
16903,34.360363,-5.1498766,1,0.02848,22711600000.0,0.759,0.345558,0.471519,0.606006,0,,
16904,34.3158188,-5.1494298,1,0.01241,30118600000.0,1.1836,0.445018,0.878678,1.23913,0,,
16905,34.3588448,-5.1503487,1,0.009291,1356230000000.0,3.6165,0.126066,0.218211,0.0876696,0,,
16906,34.2682648,-5.1478209,1,0.007804,1541840000.0,0.4301,2.32049,4.24798,6.63816,0,,
16907,34.3556709,-5.1496086,1,0.007524,80888200000.0,2.3088,0.353339,0.706964,1.0858,0,,
16908,34.3686943,-5.1498709,1,0.002667,1550800000.0,0.655,0.178167,0.263522,0.217672,0,,
16910,34.3896141,-5.1474166,1,0.05415,28134400000.0,0.6187,1.35331,4.86739,17.7599,0,,
16913,34.3520699,-5.1493983,1,0.006256,60555200.0,0.1337,0.355131,0.808466,1.25163,0,,
16933,34.3168716,-5.1492987,1,0.003169,27662500000.0,2.1174,0.433439,0.512953,0.301973,0,,
16938,34.2555962,-5.1490245,1,0.007028,39629500000.0,1.4442,0.547239,0.797432,0.82011,0,,
16940,34.2173309,-5.1483169,1,0.01332,11657400000.0,0.7923,1.24286,2.4151,4.54886,0,,
16944,34.40485,-5.1486273,1,0.08255,720588000000.0,2.1195,0.414813,1.90144,7.1969,0,,
16949,34.3367348,-5.1476045,1,0.04115,1189130000000.0,2.8296,1.02828,2.95632,6.2977,0,,
16950,34.3310471,-5.1483164,1,0.01349,94668500000.0,1.7675,0.511748,1.94611,4.91245,0,,
16961,34.3999062,-5.1493607,1,0.02803,200296000000.0,1.6548,0.159869,0.274707,0.379257,0,,
16964,34.3748283,-5.148294,1,0.001835,33448000000.0,2.5824,0.952488,1.63769,1.75818,0,,
16966,34.2364998,-5.149241,1,0.02461,150049000000.0,1.4954,0.192292,0.286267,0.454421,0,,
16967,34.2931137,-5.1491499,1,0.03041,31317000000.0,0.8847,0.212877,0.418124,0.595009,0,,
16974,34.357151,-5.1488733,1,0.02522,13477500000.0,0.6282,0.343567,0.606765,0.76441,0,,
16976,34.3552551,-5.1495008,1,0.009892,105623000.0,0.1356,0.0162479,0.075033,0.216152,0,,
16977,34.3984375,-5.1494498,1,0.0106,337239000000.0,2.8735,0.446804,0.653047,2.12628,0,,
16980,34.3747101,-5.1455836,1,0.02782,7166130000.0,0.4745,2.34066,13.1349,45.2283,0,,
16982,34.3743057,-5.1488862,1,0.0004643,248121000.0,0.6298,0.17506,0.294906,0.66021,0,,
16983,34.3650742,-5.1488338,1,0.008941,1305140000000.0,3.6265,0.260112,1.49498,4.77364,0,,
16987,34.4052696,-5.1492019,1,0.02676,77980700000.0,1.2402,0.121137,0.20955,0.309665,0,,
16990,34.3779831,-5.1492033,1,0.007073,45601900000.0,1.529,0.152308,0.187565,0.314735,0,,
16992,34.4074593,-5.147378,1,0.08949,52036300000.0,0.6525,2.41086,5.85768,13.6279,0,,
16993,34.2354164,-5.1492391,1,0.006175,1612060000000.0,4.0885,0.266178,0.360173,0.182951,0,,
16994,34.2924042,-5.1483245,1,0.004282,54509200000.0,2.4045,0.742959,1.37677,2.38593,0,,
16998,34.286026,-5.1486282,1,0.003052,1496580000.0,0.6075,0.288081,0.609782,0.816984,0,,
